p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,X_name
艾美特（AIRMATE）【到手398】S35122直流风扇预约定时节能静音落地扇,艾美特旗舰店,12995767507,,,,,,,,None,,"艾美特（AIRMATE）【到手398】S35122直流风扇预约定时节能静音落地扇,12995767507, ,6.9kg,S35122R,2-8小时,五档以上,正常风,5片,1级,遥控式,落地扇",落地扇,艾美特（AIRMATE）【到手398】S35122直流风扇预约定时节能静音落地扇
艾美特 SW164R-1 静音家用电风扇七叶羽翼遥控落地扇/台立扇/洋间扇 白色,艾美特官方旗舰店,12065304129,,,,,,,,None,,"艾美特 SW164R-1 静音家用电风扇七叶羽翼遥控落地扇/台立扇/洋间扇 白色,12065304129, ,6.15kg,中国大陆,SW164R-1,8小时以上,五档调节,正常风、自然风、睡眠风,7片及以上,1级,遥控式,台扇",台扇,艾美特 SW164R-1 静音家用电风扇七叶羽翼遥控落地扇/台立扇/洋间扇 白色
SK 无叶风扇静音电风扇 壁挂遥控风扇落地摇头电扇 钛灰,SK百福集电器专卖店,16558476114,,,,,,,,None,,"SK 无叶风扇静音电风扇 壁挂遥控风扇落地摇头电扇 钛灰,16558476114, ,2.6kg,中国大陆,2-8小时,无极变速,正常风,无叶,3级,遥控式,台扇，壁扇，空气循环扇",台扇，壁扇，空气循环扇,SK 无叶风扇静音电风扇 壁挂遥控风扇落地摇头电扇 钛灰
QG 英国AirMax电风扇空气循环家用电扇塔扇落地办公室分享扇 白色Airmax,QG生活电器旗舰店,11551376410,,,,,,,,None,,"QG 英国AirMax电风扇空气循环家用电扇塔扇落地办公室分享扇 白色Airmax,11551376410, ,2.45kg,2-8小时,无极变速,正常风、自然风,7片及以上,1级,遥控式,落地扇，塔扇，转页扇，台扇，空气循环扇",落地扇，塔扇，转页扇，台扇，空气循环扇,QG 英国AirMax电风扇空气循环家用电扇塔扇落地办公室分享扇 白色Airmax
佳星（JASUN）落地扇电风扇家用办公静音定时摇头风扇FS-40H,佳星京东自营旗舰店,1100202,,,,,,,,None,,"佳星FS-40H,1100202,6.4kg,中国大陆,JX-FS-40H,2小时以下,三档调节,正常风、自然风、睡眠风,5片,3级,机械式,落地扇，风扇伴侣",落地扇，风扇伴侣,佳星FS-40H
先创（XIANCHUANG）电风扇大/工业风扇/落地扇/牛角扇大功率 【750标准款】【配加密加粗自扣网】,先创旗舰店,10252499036,,,,,,,,None,,"先创（XIANCHUANG）电风扇大/工业风扇/落地扇/牛角扇大功率 【750标准款】【配加密加粗自扣网】,10252499036, ,12.0kg,无定时,三档调节,正常风,3片,3级,机械式,工业扇",工业扇,先创（XIANCHUANG）电风扇大/工业风扇/落地扇/牛角扇大功率 【750标准款】【配加密加粗自扣网】
美的 （Midea）FZ10-16BRW 塔扇无叶风扇 家用电风扇 静音风扇,美的护理旗舰店,12964308167,,,,,,,,None,,"美的 （Midea）FZ10-16BRW 塔扇无叶风扇 家用电风扇 静音风扇,12964308167, ,8.24kg,中国大陆,DS070105MD003-JD,2-8小时,五档调节,正常风、自然风、睡眠风,无叶,1级,遥控式,塔扇",塔扇,美的 （Midea）FZ10-16BRW 塔扇无叶风扇 家用电风扇 静音风扇
万宝（Wanbao）FB-40A-6 电风扇壁扇 壁挂风扇 挂壁工业商业家用風扇 京东配送,万宝电器专卖店,1652813281,,,,,,,,None,,"万宝（Wanbao）FB-40A-6 电风扇壁扇 壁挂风扇 挂壁工业商业家用風扇 京东配送,1652813281, ,3.8kg,2小时以下,三档调节,正常风,3片,3级,机械式,壁扇",壁扇,万宝（Wanbao）FB-40A-6 电风扇壁扇 壁挂风扇 挂壁工业商业家用風扇 京东配送
艾美特(Airmate) 电风扇 FDW09T2 机械版 台扇 16吋台扇,艾美特子云专卖店,10223744504,,,,,,,,None,,"艾美特(Airmate) 电风扇 FDW09T2 机械版 台扇 16吋台扇,10223744504, ,3.6kg,FDW09T2,2-8小时,三档调节,正常风,3片,1级,机械式,台扇",台扇,艾美特(Airmate) 电风扇 FDW09T2 机械版 台扇 16吋台扇
格力（GREE)电风扇/直流变频遥控落地扇/7叶电扇 FDZ-40X65Bg7 粉蓝色,格力TOSOT旗舰店,11043379708,,,,,,,,None,,"格力（GREE)电风扇/直流变频遥控落地扇/7叶电扇 FDZ-40X65Bg7 粉蓝色,11043379708, ,8.91kg,FDZ-40X65Bg7 ,2-8小时,五档以上,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",落地扇,格力（GREE)电风扇/直流变频遥控落地扇/7叶电扇 FDZ-40X65Bg7 粉蓝色
DYSON 戴森(Dyson)空气净化风扇智能版DP03家用台式风扇落地扇净化PM0.1 银白色,戴森（Dyson）旗舰店,11959065941,,,,,,,,None,,"DYSON 戴森(Dyson)空气净化风扇智能版DP03家用台式风扇落地扇净化PM0.1 银白色,11959065941, ,6.18kg,8小时以上,五档以上,正常风、自然风、睡眠风,无叶,无,APP控制,台扇，空气循环扇",台扇，空气循环扇,DYSON 戴森(Dyson)空气净化风扇智能版DP03家用台式风扇落地扇净化PM0.1 银白色
艾美特(Airmate)电风扇 吊扇FZ5611 吸顶扇 纯铜电机1.4米56吋 家用,艾美特子云专卖店,11848578464,,,,,,,,None,,"艾美特(Airmate)电风扇 吊扇FZ5611 吸顶扇 纯铜电机1.4米56吋 家用,11848578464, ,3.2kg,中国大陆,FZ5611,无定时,五档调节,正常风,3片,3级,机械式,吊扇",吊扇,艾美特(Airmate)电风扇 吊扇FZ5611 吸顶扇 纯铜电机1.4米56吋 家用
灿坤（EUPA） 灿坤（EUPA)防雾霾净化空气循环扇 装滤网制大炮F8705,灿坤旗舰店,10175901857,,,,,,,,None,,"灿坤（EUPA） 灿坤（EUPA)防雾霾净化空气循环扇 装滤网制大炮F8705,10175901857, ,2.45kg,tsk-f8705,无定时,二档调节,正常风、自然风,3片,2级,机械式,落地扇，空气循环扇",落地扇，空气循环扇,灿坤（EUPA） 灿坤（EUPA)防雾霾净化空气循环扇 装滤网制大炮F8705
艾美特(Airmate) 塔扇FTW57R无叶电风扇 节能省电 遥控,艾美特子云专卖店,1536413477,,,,,,,,None,,"艾美特(Airmate) 塔扇FTW57R无叶电风扇 节能省电 遥控,1536413477, ,7.5kg,FTW57R,2-8小时,三档调节,正常风,无叶,无,遥控式,塔扇",塔扇,艾美特(Airmate) 塔扇FTW57R无叶电风扇 节能省电 遥控
艾美特 (Airmate) 电风扇 落地扇 静音智能遥控风扇FS40104R 白色,台企名品馆—家电专营店,13649129158,,,,,,,,None,,"艾美特 (Airmate) 电风扇 落地扇 静音智能遥控风扇FS40104R 白色,13649129158, ,10.45kg,8小时以上,三档调节,正常风,5片,1级,遥控式,落地扇",落地扇,艾美特 (Airmate) 电风扇 落地扇 静音智能遥控风扇FS40104R 白色
格力(GREE)电风扇落地遥控家用静音五叶电扇FD-4008Ba-WG 红白,格力威铭专卖店,10213332011,,,,,,,,None,,"格力(GREE)电风扇落地遥控家用静音五叶电扇FD-4008Ba-WG 红白,10213332011, ,5.87kg,FD-4008Ba-WG,2-8小时,四档调节,正常风,5片,1级,遥控式,落地扇",落地扇,格力(GREE)电风扇落地遥控家用静音五叶电扇FD-4008Ba-WG 红白
DYSON 戴森(Dyson)空气净化风扇电器 TP00 家用台式风扇塔扇落地扇 银白色 净化+凉风+塔扇,戴森（Dyson）旗舰店,11959553110,,,,,,,,None,,"DYSON 戴森(Dyson)空气净化风扇电器 TP00 家用台式风扇塔扇落地扇 银白色 净化+凉风+塔扇,11959553110, ,5.42kg,8小时以上,五档以上,正常风、自然风、睡眠风,无叶,无,遥控式,落地扇，塔扇，空气循环扇",落地扇，塔扇，空气循环扇,DYSON 戴森(Dyson)空气净化风扇电器 TP00 家用台式风扇塔扇落地扇 银白色 净化+凉风+塔扇
先锋（Singfun）可定时落地立式冷风扇厨房卧室遥控静音大风力电风扇落地扇 DD1312遥控5叶,先锋生活电器旗舰店,10225600578,,,,,,,,None,,"先锋（Singfun）可定时落地立式冷风扇厨房卧室遥控静音大风力电风扇落地扇 DD1312遥控5叶,10225600578, ,6.7kg,0101DD1312-1,2-8小时,三档调节,正常风,5片,1级,遥控式,落地扇",落地扇,先锋（Singfun）可定时落地立式冷风扇厨房卧室遥控静音大风力电风扇落地扇 DD1312遥控5叶
【今日抢购】日本IRIS爱丽思电风扇家用风扇空气空调循环扇风扇办公室电扇迷你小电扇台式台扇 象牙白,百格专营店,11488524003,,,,,,,,None,,"【今日抢购】日本IRIS爱丽思电风扇家用风扇空气空调循环扇风扇办公室电扇迷你小电扇台式台扇 象牙白,11488524003, ,2.0kg,中国大陆,PCF-HD15NC ,无定时,三档调节,正常风、自然风、睡眠风,3片,1级,机械式,转页扇，台扇，空气循环扇，风扇伴侣",转页扇，台扇，空气循环扇，风扇伴侣,【今日抢购】日本IRIS爱丽思电风扇家用风扇空气空调循环扇风扇办公室电扇迷你小电扇台式台扇 象牙白
艾美特(Airmate)电风扇塔扇 FT47R-W 无叶风扇大厦风扇 静音 遥控家用香熏盒 黑色,艾美特子云专卖店,11317342671,,,,,,,,None,,"艾美特(Airmate)电风扇塔扇 FT47R-W 无叶风扇大厦风扇 静音 遥控家用香熏盒 黑色,11317342671, ,4.73kg,FT47R-W,2-8小时,四档调节,正常风、自然风、睡眠风,7片及以上,无,遥控式,塔扇",塔扇,艾美特(Airmate)电风扇塔扇 FT47R-W 无叶风扇大厦风扇 静音 遥控家用香熏盒 黑色
钻石牌(DIAMOND)五叶吊扇/电风扇 1.4米56寸楼顶扇,钻石牌非凡专卖店,11382961482,,,,,,,,None,,"钻石牌(DIAMOND)五叶吊扇/电风扇 1.4米56寸楼顶扇,11382961482, ,7.0kg,中国大陆,吊扇五叶A5,无定时,三档调节,正常风、自然风、睡眠风,5片,3级,机械式,吊扇",吊扇,钻石牌(DIAMOND)五叶吊扇/电风扇 1.4米56寸楼顶扇
钻石牌（DIAMOND）台扇12寸/台式电风扇静音FT1-30-1,钻石牌非凡专卖店,14064362452,,,,,,,,None,,"钻石牌（DIAMOND）台扇12寸/台式电风扇静音FT1-30-1,14064362452, ,3.0kg,2小时以下,三档调节,正常风,5片,3级,机械式,台扇",台扇,钻石牌（DIAMOND）台扇12寸/台式电风扇静音FT1-30-1
多丽（DUOLI）五叶大风量电风扇  家用智能遥控静音落地扇  FS11-40(F14A) 黑色,多丽旗舰店,15313560114,,,,,,,,None,,"多丽（DUOLI）五叶大风量电风扇  家用智能遥控静音落地扇  FS11-40(F14A) 黑色,15313560114, ,6.9kg,中国大陆,FS11-40(F14A),2-8小时,三档调节,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",落地扇,多丽（DUOLI）五叶大风量电风扇  家用智能遥控静音落地扇  FS11-40(F14A) 黑色
格力(GREE) 家用智能七叶静音遥控电风扇/落地扇 FD-4042Bg7-WG 白色,格力TOSOT旗舰店,11562822722,,,,,,,,None,,"格力(GREE) 家用智能七叶静音遥控电风扇/落地扇 FD-4042Bg7-WG 白色,11562822722, ,7.98kg,FD-4042Bg7-WG,2-8小时,四档调节,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",落地扇,格力(GREE) 家用智能七叶静音遥控电风扇/落地扇 FD-4042Bg7-WG 白色
钻石牌（DIAMOND）台式转页扇电风扇 迷你小台扇 鸿运扇KYT1-25-2,钻石牌非凡专卖店,15312498330,,,,,,,,None,,"钻石牌（DIAMOND）台式转页扇电风扇 迷你小台扇 鸿运扇KYT1-25-2,15312498330, ,2.0kg,中国大陆,2小时以下,三档调节,正常风,6片,2级,机械式,转页扇",转页扇,钻石牌（DIAMOND）台式转页扇电风扇 迷你小台扇 鸿运扇KYT1-25-2
DYSON 戴森 Dyson TP03 智能家用空气净化器 无叶风扇 可遥控 APP检测 TP03银白色,蜗牛国际专营店,1995077167,,,,,,,,DYSON 戴森 Dyson TP03 智能家用空气净化器 无叶风扇 可遥控 APP检测 TP03银白色,,"DYSON 戴森 Dyson TP03 智能家用空气净化器 无叶风扇 可遥控 APP检测 TP03银白色,1995077167, ,3.72kg,马来西亚,8小时以上,五档以上,正常风、自然风、睡眠风,无叶,1级,遥控式,塔扇",塔扇,DYSON 戴森 Dyson TP03 智能家用空气净化器 无叶风扇 可遥控 APP检测 TP03银白色
钻石牌（DIAMOND） 五叶落地扇/电风扇16寸四档调速FS－40ⅡF 黑色,钻石生活电器旗舰店,14152774980,,,,,,,,None,,"钻石牌（DIAMOND） 五叶落地扇/电风扇16寸四档调速FS－40ⅡF 黑色,14152774980, ,7.0kg,2小时以下,四档调节,正常风、自然风、睡眠风,5片,2级,机械式,落地扇",落地扇,钻石牌（DIAMOND） 五叶落地扇/电风扇16寸四档调速FS－40ⅡF 黑色
奥德尔（odor）FS40-A2 电风扇 家用摇头静音 大风力立式落地扇 红色,奥德尔官方旗舰店,1579944497,,,,,,,,None,,"奥德尔（odor）FS40-A2 电风扇 家用摇头静音 大风力立式落地扇 红色,1579944497, ,7.1kg,中国大陆,FS40-A2,无定时,三档调节,正常风,5片,2级,机械式,落地扇",落地扇,奥德尔（odor）FS40-A2 电风扇 家用摇头静音 大风力立式落地扇 红色
艾美特(Airmate)电风扇FTW56R 遥控塔扇无叶风扇 黑色,艾美特子云专卖店,1569293724,,,,,,,,None,,"艾美特(Airmate)电风扇FTW56R 遥控塔扇无叶风扇 黑色,1569293724, ,6.76kg,FT56R,2-8小时,三档调节,正常风,无叶,无,遥控式,塔扇",塔扇,艾美特(Airmate)电风扇FTW56R 遥控塔扇无叶风扇 黑色
美的（Midea） 美的电风扇FS40-17JRW家用立式变频遥控落地扇超静音摇头台式电扇,美的环境电器旗舰店,11893777868,,,,,,,,None,,"美的（Midea） 美的电风扇FS40-17JRW家用立式变频遥控落地扇超静音摇头台式电扇,11893777868, ,9.6kg,中国大陆,FS40-17JRW,8小时以上,无极变速,正常风、自然风、睡眠风,5片,无,遥控式,落地扇",落地扇,美的（Midea） 美的电风扇FS40-17JRW家用立式变频遥控落地扇超静音摇头台式电扇
格力（GREE）小电风扇/鸿运扇/转页扇/家用办公室静音台扇KYT-2501a 蓝色,格力TOSOT旗舰店,10203376289,,,,,,,,None,,"格力（GREE）小电风扇/鸿运扇/转页扇/家用办公室静音台扇KYT-2501a 蓝色,10203376289, ,2.4kg,KYT-2501a,无定时,三档调节,正常风,5片,2级,机械式,台扇",台扇,格力（GREE）小电风扇/鸿运扇/转页扇/家用办公室静音台扇KYT-2501a 蓝色
艾美特(Airmate)电风扇FW624A 壁扇 拉绳挂壁式墙壁扇 摇头 16吋,艾美特子云专卖店,12880257613,,,,,,,,None,,"艾美特(Airmate)电风扇FW624A 壁扇 拉绳挂壁式墙壁扇 摇头 16吋,12880257613, ,3.1kg,中国大陆,FW624A,无定时,三档调节,正常风,3片,1级,机械式,壁扇",壁扇,艾美特(Airmate)电风扇FW624A 壁扇 拉绳挂壁式墙壁扇 摇头 16吋
格力(GREE)电风扇平背遥控式七叶落地扇预约定 FD-4041Bg7-wg 黑,格力威铭专卖店,12670207892,,,,,,,,None,,"格力(GREE)电风扇平背遥控式七叶落地扇预约定 FD-4041Bg7-wg 黑,12670207892, ,7.85kg,中国大陆,FD-4041Bg7-wg ,8小时以上,四档调节,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",落地扇,格力(GREE)电风扇平背遥控式七叶落地扇预约定 FD-4041Bg7-wg 黑
格力（GREE） 直流变频风扇/落地扇/电风扇 七叶扇遥控智能 FDZ-40X65Bg7,格力伟宏专卖店,12515436003,,,,,,,,None,,"格力（GREE） 直流变频风扇/落地扇/电风扇 七叶扇遥控智能 FDZ-40X65Bg7,12515436003, ,7.5kg,中国大陆,FDZ-40X65Bg7,8小时以上,无极变速,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇，台扇",落地扇，台扇,格力（GREE） 直流变频风扇/落地扇/电风扇 七叶扇遥控智能 FDZ-40X65Bg7
艾美特(Airmate)电风扇FBW32T2 学生风扇家用转页扇宿舍台扇台式鸿运扇 10吋,艾美特子云专卖店,1536523633,,,,,,,,None,,"艾美特(Airmate)电风扇FBW32T2 学生风扇家用转页扇宿舍台扇台式鸿运扇 10吋,1536523633, ,2.9kg,FB2532T2,2-8小时,四档调节,正常风,5片,1级,机械式,转页扇",转页扇,艾美特(Airmate)电风扇FBW32T2 学生风扇家用转页扇宿舍台扇台式鸿运扇 10吋
艾美特(Airmate) 遥控落地扇FSW77R  电风扇节能 遥控款 FSW77R,艾美特子云专卖店,1594274844,,,,,,,,None,,"艾美特(Airmate) 遥控落地扇FSW77R  电风扇节能 遥控款 FSW77R,1594274844, ,6.92kg,FSW77R,2-8小时,三档调节,正常风,3片,1级,遥控式,落地扇",落地扇,艾美特(Airmate) 遥控落地扇FSW77R  电风扇节能 遥控款 FSW77R
奥德尔（odor）FS40-FY 遥控定时电风扇落地 家用摇头静音 大风力立式落地扇 FY黑色款,奥德尔官方旗舰店,1555885109,,,,,,,,None,,"奥德尔（odor）FS40-FY 遥控定时电风扇落地 家用摇头静音 大风力立式落地扇 FY黑色款,1555885109, ,7.1kg,FS40-FY,8小时以上,三档调节,正常风、自然风、睡眠风,5片,2级,遥控式,落地扇",落地扇,奥德尔（odor）FS40-FY 遥控定时电风扇落地 家用摇头静音 大风力立式落地扇 FY黑色款
小米 电器系列 智米智能马桶盖见赠品详情,瑞华精英电器专营店,18289336505,,,,,,,,None,,"小米 电器系列 智米智能马桶盖见赠品详情,18289336505, ,1.0kg,8小时以上,无极变速,正常风、自然风、睡眠风,7片及以上,1级,APP控制,落地扇",落地扇,小米 电器系列 智米智能马桶盖见赠品详情
艾美特(Airmate) 电风扇   机械版 壁扇 16吋 双拉绳,艾美特子云专卖店,10217175882,,,,,,,,None,,"艾美特(Airmate) 电风扇   机械版 壁扇 16吋 双拉绳 ,10217175882, ,4.8kg,FW4027-5,无定时,三档调节,正常风,5片,1级,机械式,壁扇",壁扇,艾美特(Airmate) 电风扇   机械版 壁扇 16吋 双拉绳 
钻石牌（DIAMOND）五叶遥控落地扇/电风扇静音 一键智能 FSY-40I 黑色,钻石牌非凡专卖店,11992163529,,,,,,,,None,,"钻石牌（DIAMOND）五叶遥控落地扇/电风扇静音 一键智能 FSY-40I 黑色,11992163529, ,7.0kg,中国大陆,2-8小时,四档调节,正常风、自然风、睡眠风,5片,2级,遥控式,落地扇",落地扇,钻石牌（DIAMOND）五叶遥控落地扇/电风扇静音 一键智能 FSY-40I 黑色
格力（GREE） KYT-2501 台式转页扇迷你小风扇学生宿舍台扇电风扇台立家用静音办公 浅灰色,格力泽居专卖店,12505483194,,,,,,,,None,,"格力（GREE） KYT-2501 台式转页扇迷你小风扇学生宿舍台扇电风扇台立家用静音办公 浅灰色,12505483194, ,2.0kg,2小时以下,四档调节,正常风,5片,3级,机械式,台扇",台扇,格力（GREE） KYT-2501 台式转页扇迷你小风扇学生宿舍台扇电风扇台立家用静音办公 浅灰色
美的（Midea） FS40-15CR 五叶变频遥控落地扇/电风扇,美的环境电器旗舰店,11893457717,,,,,,,,None,,"美的（Midea） FS40-15CR 五叶变频遥控落地扇/电风扇,11893457717, ,10.8kg,中国大陆,FS40-15CR,8小时以上,五档调节,正常风、自然风、睡眠风,5片,无,遥控式,落地扇",落地扇,美的（Midea） FS40-15CR 五叶变频遥控落地扇/电风扇
【京东配送】日本IRIS/爱丽思空气循环扇迷你小电风扇家用台式静音台扇PCF-HD15NC 白色,爱丽思幸辉国际专卖店,10330267810,,,,,,,,None,,"【京东配送】日本IRIS/爱丽思空气循环扇迷你小电风扇家用台式静音台扇PCF-HD15NC 白色,10330267810, ,2.0kg,无定时,三档调节,正常风,3片,无,机械式,台扇，空气循环扇",台扇，空气循环扇,【京东配送】日本IRIS/爱丽思空气循环扇迷你小电风扇家用台式静音台扇PCF-HD15NC 白色
艾美特(Airmate)电风扇 1.2米吊扇纯铜电机  吸顶扇48吋家用楼顶扇,艾美特子云专卖店,1547642818,,,,,,,,None,,"艾美特(Airmate)电风扇 1.2米吊扇纯铜电机  吸顶扇48吋家用楼顶扇,1547642818, ,5.5kg,1.2米吊扇,无定时,五档调节,正常风,3片,3级,机械式,吊扇",吊扇,艾美特(Airmate)电风扇 1.2米吊扇纯铜电机  吸顶扇48吋家用楼顶扇
艾美特(Airmate) 智能遥控落地扇FS40104R 家用风扇,艾美特子云专卖店,11837955250,,,,,,,,None,,"艾美特(Airmate) 智能遥控落地扇FS40104R 家用风扇,11837955250, ,10.45kg,中国大陆,FS40104R,8小时以上,五档调节,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",落地扇,艾美特(Airmate) 智能遥控落地扇FS40104R 家用风扇
佳星（JASUN）FM-15A 电风扇 电源插头小风扇 台扇 台立扇 学生扇 迷你扇,佳星京东自营旗舰店,1100207,,,,,,,,None,,"佳星FM-15A,1100207,1.11kg,中国大陆,JX-FM-15A,无定时,二档调节,正常风、自然风、睡眠风,3片,3级,机械式,台扇，风扇伴侣",台扇，风扇伴侣,佳星FM-15A
艾美特（AIRMATE）【到手价419】FT70R遥控家用塔扇/落地扇 静音可拆洗风扇,艾美特华安专卖店,11767547620,,,,,,,,None,,"艾美特（AIRMATE）【到手价419】FT70R遥控家用塔扇/落地扇 静音可拆洗风扇 ,11767547620, ,3.75kg,FT70R,8小时以上,五档调节,正常风、自然风、睡眠风,无叶,5级,遥控式,落地扇，塔扇",落地扇，塔扇,艾美特（AIRMATE）【到手价419】FT70R遥控家用塔扇/落地扇 静音可拆洗风扇 
升菱(SHENGLING) 电风扇 五叶落地扇 机械电扇 FS-401 黑色,泽众家电馆,12556123686,,,,,,,,None,,"升菱(SHENGLING) 电风扇 五叶落地扇 机械电扇 FS-401 黑色,12556123686, ,3.8kg,中国大陆,YM--H610,2小时以下,三档调节,正常风、自然风、睡眠风,5片,2级,机械式,落地扇",落地扇,升菱(SHENGLING) 电风扇 五叶落地扇 机械电扇 FS-401 黑色
Dyson戴森无叶电风扇am06 家用塔式风扇落地扇/塔扇 静音强劲气流-  银白色,LAPY KING 海外官方旗舰店,1988055316,,,,,,,,Dyson戴森无叶电风扇am06 家用塔式风扇落地扇/塔扇 静音强劲气流-  银白色,,"Dyson戴森无叶电风扇am06 家用塔式风扇落地扇/塔扇 静音强劲气流-  银白色,1988055316, ,3.0kg,8小时以上,五档调节,正常风、自然风、睡眠风,无叶,1级,遥控式,落地扇，塔扇，台扇",落地扇，塔扇，台扇,Dyson戴森无叶电风扇am06 家用塔式风扇落地扇/塔扇 静音强劲气流-  银白色
美的 （Midea）FS40-13CR 家用学生宿舍办公室台立式遥控摇头静音落地电风扇,美的护理旗舰店,11170204548,,,,,,,,None,,"美的 （Midea）FS40-13CR 家用学生宿舍办公室台立式遥控摇头静音落地电风扇,11170204548, ,8.3kg,中国大陆,DS070101MD007-JD,2-8小时,三档调节,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",落地扇,美的 （Midea）FS40-13CR 家用学生宿舍办公室台立式遥控摇头静音落地电风扇
灿坤（EUPA） 空气循环扇 落地加滤网防霾净化空气F8105,灿坤旗舰店,10176042953,,,,,,,,None,,"灿坤（EUPA） 空气循环扇 落地加滤网防霾净化空气F8105,10176042953, ,19.6kg,tsk-f8105,无定时,三档调节,正常风,5片,2级,机械式,落地扇，工业扇，空气循环扇",落地扇，工业扇，空气循环扇,灿坤（EUPA） 空气循环扇 落地加滤网防霾净化空气F8105
荣事达（Royalstar） 家用电风扇/落地扇/五叶落地扇 机械款JD16Z,精创两季品专营店,11188960275,,,,,,,,None,,"荣事达（Royalstar） 家用电风扇/落地扇/五叶落地扇 机械款JD16Z,11188960275, ,5.1kg,中国大陆,2小时以下,三档调节,正常风,5片,2级,机械式,落地扇",落地扇,荣事达（Royalstar） 家用电风扇/落地扇/五叶落地扇 机械款JD16Z
康佳（KONKA） KF-40LY01家用落地电风扇/遥控定时落地扇,泽林电器专营店,10123690475,,,,,,,,None,,"康佳（KONKA） KF-40LY01家用落地电风扇/遥控定时落地扇,10123690475, ,6.2kg,2-8小时,三档调节,正常风、自然风、睡眠风,5片,2级,遥控式,落地扇",落地扇,康佳（KONKA） KF-40LY01家用落地电风扇/遥控定时落地扇
凯迪 电风扇台式风扇学生宿舍转页扇小风扇静音迷你鸿运扇家用台扇 浅蓝色,凯迪电器旗舰店,10348747319,,,,,,,,None,,"凯迪 电风扇台式风扇学生宿舍转页扇小风扇静音迷你鸿运扇家用台扇 浅蓝色,10348747319, ,2.0kg,E21,无定时,二档调节,正常风,3片,无,机械式,转页扇，台扇",转页扇，台扇,凯迪 电风扇台式风扇学生宿舍转页扇小风扇静音迷你鸿运扇家用台扇 浅蓝色
艾美特（Airmate）【到手价249】FS40105QR新驱蚊扇遥控台式落地扇,艾美特旗舰店,12762291183,,,,,,,,None,,"艾美特（Airmate）【到手价249】FS40105QR新驱蚊扇遥控台式落地扇,12762291183, ,7.35kg,FS40105QR,8小时以上,五档以上,正常风,5片,无,遥控式,落地扇",落地扇,艾美特（Airmate）【到手价249】FS40105QR新驱蚊扇遥控台式落地扇
扬子 电风扇 落地扇五叶家用电扇FS-40-808 808遥控款,富士宝电器专营店,11394819237,,,,,,,,None,,"扬子 电风扇 落地扇五叶家用电扇FS-40-808 808遥控款,11394819237, ,6.0kg,中国大陆,808,2-8小时,三档调节,正常风、自然风、睡眠风,5片,3级,遥控式,落地扇",落地扇,扬子 电风扇 落地扇五叶家用电扇FS-40-808 808遥控款
艾美特(Airmate)壁扇 FW4035T2家用电风扇工程扇 静音 节能,艾美特子云专卖店,1539050956,,,,,,,,None,,"艾美特(Airmate)壁扇 FW4035T2家用电风扇工程扇 静音 节能,1539050956, ,4.25kg,FW4035T2,2-8小时,三档调节,正常风,5片,1级,机械式,壁扇",壁扇,艾美特(Airmate)壁扇 FW4035T2家用电风扇工程扇 静音 节能
艾美特(Airmate)电风扇FTW56T2 机械塔扇 无叶风扇 黑色,艾美特子云专卖店,1569407965,,,,,,,,None,,"艾美特(Airmate)电风扇FTW56T2 机械塔扇 无叶风扇 黑色,1569407965, ,6.76kg,FT56T2,2-8小时,三档调节,正常风,无叶,无,机械式,塔扇",塔扇,艾美特(Airmate)电风扇FTW56T2 机械塔扇 无叶风扇 黑色
ZOLEE中联ZL12-180电风扇 迷你台式电扇家用宿舍小风扇床上风扇夹扇 单品,中联生活电器旗舰店,11716017536,,,,,,,,None,,"ZOLEE中联ZL12-180电风扇 迷你台式电扇家用宿舍小风扇床上风扇夹扇 单品,11716017536, ,1.32kg,中国大陆,ZL12-180,无定时,二档调节,正常风、自然风,3片,无,机械式,台扇",台扇,ZOLEE中联ZL12-180电风扇 迷你台式电扇家用宿舍小风扇床上风扇夹扇 单品
kamomefan 电风扇 落地静音 日本智能家用遥控摇头落地扇 281D 白色,通汇国际全球购生活电器专营店,1959718783,,,,,,,,kamomefan 电风扇 落地静音 日本智能家用遥控摇头落地扇 281D 白色,,"kamomefan 电风扇 落地静音 日本智能家用遥控摇头落地扇 281D 白色,1959718783, ,4.0kg,HO030415,8小时以上,五档以上,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",落地扇,kamomefan 电风扇 落地静音 日本智能家用遥控摇头落地扇 281D 白色
