p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,capacity,X_name
科立泰（QLT）自动抽水壶上水壶电茶盘304不锈钢电热水壶茶具套装QLT-T1210E,科立泰厨电旗舰店,3652007,299.00,99.90,25000,96,24000,500,300,科立泰（QLT）,水壶不错 使用方便 东西不错 速度快 不锈钢很好 外观漂亮 烧水时间短 还可以吧 没有异味 烧水声音小 东西不错 烧水时间短,"科立泰QLT-1210E,3652007,1.96kg,中国大陆,自动断电，防干烧，过滤",自动断电，防干烧，过滤,1.1升以下,科立泰QLT-1210E
容声（Ronshen） 自动上水电热水壶304不锈钢电水壶快速热水壶烧水壶E15 金色,地中海生活电器专营店,1774265742,199.00,119.00,5900,97,5700,100,80,容声（Ronshen）,使用方便 水壶不错 速度快 烧水时间短 东西不错 外观漂亮 不锈钢很好 没有异味 还可以吧 烧水声音小 东西不错 使用方便 外观漂亮 速度快,"容声（Ronshen） 自动上水电热水壶304不锈钢电水壶快速热水壶烧水壶E15 金色,1774265742, ,1.855kg,中国大陆,容声E15,电茶炉,防干烧，自动上水，预设水温，显示水温,1L,单层不锈钢",防干烧，自动上水，预设水温，显示水温,1.1升以下,容声（Ronshen） 自动上水电热水壶304不锈钢电水壶快速热水壶烧水壶E15 金色
志高（CHIGO）电水壶全智能自动上水壶304不锈钢电热水壶电茶盘茶具套装JBL-S8262金色,志高厨电旗舰店,5306721,499.00,229.00,200,100,200,0,0,志高（CHIGO）,水壶不错 东西不错 保温功能好 速度快 不锈钢很好 外观漂亮 使用方便 烧水时间短 烧水声音小 容量大 外观漂亮 使用方便 东西不错 一般 水壶不错 外观漂亮 容量大 水壶不错 还可以吧 保温功能好 烧水时间短 烧水时间短 水壶不错 东西不错 外观漂亮 水壶不错 使用方便 没有异味 使用方便 烧水声音小,"志高JBL-S8262,5306721,3.145kg,中国大陆,电茶炉,防干烧，自动上水，显示水温,1L,单层不锈钢",防干烧，自动上水，显示水温,1.1升以下,志高JBL-S8262
美的(Midea) 电热水壶 MK-TM1502 不锈钢烧水壶 家用热水壶 1.5L 白色,美的中式厨房旗舰店,12301867428,89.00,79.00,4400,97,4200,80,50,美的（Midea）,外观漂亮 水壶不错 容量大 速度快 使用方便 烧水时间短 东西不错 没有异味 不锈钢很好 烧水声音小 烧水时间短 容量大 使用方便 不锈钢很好,"美的(Midea) 电热水壶 MK-TM1502 不锈钢烧水壶 家用热水壶 1.5L 白色,12301867428, ,1.13kg,MK-TM1502,电热水壶,自动断电,1.5L,外塑内钢",自动断电,1.5L,美的(Midea) 电热水壶 MK-TM1502 不锈钢烧水壶 家用热水壶 1.5L 白色
九阳（Joyoung） 电水壶不锈钢1.7升热水壶优质温控家用烧水壶JYK-17C15,九阳小阳专卖店,1604604477,199.00,69.00,4200,96,4100,70,70,九阳（Joyoung）,水壶不错 使用方便 东西不错 不锈钢很好 烧水时间短 没有异味 速度快 容量大 外观漂亮 还可以吧 容量大 速度快 不锈钢很好 烧水时间短 水壶不错 使用方便,"九阳（Joyoung） 电水壶不锈钢1.7升热水壶优质温控家用烧水壶JYK-17C15,1604604477, ,1.0kg,电热水壶,保温,1.7L,双层不锈钢",保温,1.6-2.0升,九阳（Joyoung） 电水壶不锈钢1.7升热水壶优质温控家用烧水壶JYK-17C15
科立泰( QLT)自动抽水壶上水壶电茶盘304不锈钢电热水壶电子茶盘茶具套装QLT-T1210H,科立泰厨电旗舰店,2756508,299.00,99.90,17000,96,16000,400,200,科立泰（QLT）,外观漂亮 使用方便 烧水时间短 东西不错 水壶不错 速度快 不锈钢很好 没有异味 烧水声音小 还可以吧,"科立泰QLT-T1210H,2756508,1.78kg,中国大陆,防干烧，过滤",防干烧，过滤,1.1升以下,科立泰QLT-T1210H
奥克斯（AUX）电水壶304不锈钢家用烧水壶保温电热水壶2升208P2,奥克斯厨房电器旗舰店,943369,179.00,79.00,6500,96,6200,100,90,奥克斯（AUX）,水壶不错 使用方便 容量大 不锈钢很好 东西不错 速度快 烧水时间短 保温功能好 外观漂亮 没有异味 使用方便 不锈钢很好 容量大 水壶不错,"奥克斯208P2,943369,1.07kg,广东佛山,自动断电，防干烧，保温",自动断电，防干烧，保温,1.6-2.0升,奥克斯208P2
象印（ZO JIRUSHI） CD-WBH40C 电热水瓶 粉棕色,象印电器旗舰店,664554,1399.00,699.00,7900,98,7700,100,50,象印（ZO JIRUSHI）,外观漂亮 保温功能好 容量大 水壶不错 使用方便 烧水声音小 东西不错 没有异味 速度快 不锈钢很好,"象印CD-WBH40C,664554,3.26kg,深圳",none,象印CD-WBH40C,象印CD-WBH40C
奥克斯 (AUX )电水壶304不锈钢电热水壶烧水壶1.7L HX-A6108,奥克斯厨房电器旗舰店,3911206,99.00,59.00,2800,97,2800,50,30,奥克斯（AUX）,外观漂亮 水壶不错 速度快 使用方便 不锈钢很好 东西不错 没有异味 烧水时间短 容量大 烧水声音小 烧水时间短 容量大 没有异味 不锈钢很好 容量大 没有异味 速度快 保温功能好,"奥克斯HX-A6108,3911206,1.2kg,广东佛山,自动断电，防干烧",自动断电，防干烧,1.6-2.0升,奥克斯HX-A6108
九阳 （Joyoung）电水壶1.7L电热水壶进口品牌温控器K17-F68,九阳厨房电器旗舰店,4954822,259.00,199.00,300,97,300,4,6,九阳（Joyoung）,外观漂亮 水壶不错 烧水时间短 容量大 烧水声音小 使用方便 不锈钢很好 没有异味 东西不错 速度快 使用方便,"九阳K17-F68,4954822,1.55kg,中国大陆,电热水壶,自动断电,1.7L",自动断电,1.6-2.0升,九阳K17-F68
九阳（Joyoung） 电热水壶烧水防烫开水煲电水壶304不锈钢1.2L K12-F23,九阳专卖店,10867474163,139.00,85.00,1800,98,1800,20,10,九阳（Joyoung）,外观漂亮 使用方便 速度快 水壶不错 没有异味 东西不错 保温功能好 不锈钢很好 烧水时间短 烧水声音小,"九阳（Joyoung） 电热水壶烧水防烫开水煲电水壶304不锈钢1.2L K12-F23,10867474163, ,1.1kg,中国大陆,K12-F23,电热水壶,过热保护，自动断电，防干烧，保温,1.2L,外塑内钢",过热保护，自动断电，防干烧，保温,1.2-1.5升,九阳（Joyoung） 电热水壶烧水防烫开水煲电水壶304不锈钢1.2L K12-F23
新功（SEKO） 新功 电磁炉茶具茶炉二合一烧水壶套装自动上水电热水壶电磁茶壶VP15,新功SEKO官方旗舰店,1117383627,468.00,198.00,800,94,800,30,10,新功（SEKO）,东西不错 水壶不错 使用方便 烧水时间短 外观漂亮 烧水声音小 没有异味 速度快 不锈钢很好 还可以吧 使用方便 水壶不错 外观漂亮 还可以吧 东西不错 使用方便 水壶不错 速度快 水壶不错 使用方便,"新功（SEKO） 新功 电磁炉茶具茶炉二合一烧水壶套装自动上水电热水壶电磁茶壶VP15,1117383627, ,3.0kg,VP15,电茶炉,自动断电，保温，自动上水,1L,单层不锈钢",自动断电，保温，自动上水,1.1升以下,新功（SEKO） 新功 电磁炉茶具茶炉二合一烧水壶套装自动上水电热水壶电磁茶壶VP15
九阳(Joyoung)电水壶1.7L 304不锈钢家用防烫热水壶K17-F66 白色,九阳西式厨电旗舰店,1649104686,399.00,88.00,3000,96,2900,60,60,九阳（Joyoung）,东西不错 外观漂亮 水壶不错 使用方便 不锈钢很好 没有异味 烧水时间短 速度快 容量大 烧水声音小,"九阳（Joyoung） 电水壶1.7L 304不锈钢家用防烫热水壶K17-F66 白色,1649104686, ,1.5kg,K17-F66,电热水壶,过热保护,1.7L,双层不锈钢",过热保护,1.6-2.0升,九阳（Joyoung） 电水壶1.7L 304不锈钢家用防烫热水壶K17-F66 白色
志高（CHIGO）电水壶2L电热水壶304不锈钢烧水壶ZG-B20,志高厨电旗舰店,5055698,159.00,59.00,6000,98,5800,80,50,志高（CHIGO）,水壶不错 容量大 外观漂亮 不锈钢很好 使用方便 速度快 东西不错 还可以吧 没有异味 烧水声音小 不锈钢很好 保温功能好 烧水声音小 东西不错 外观漂亮,"志高ZG-B20,5055698,1.05kg,中国大陆,电热水壶,自动断电，防干烧,1.8L以上,单层不锈钢",自动断电，防干烧,1.6-2.0升,志高ZG-B20
dostyle电水壶304不锈钢英国温控器玻璃电热水壶EK202（1.7L）,dostyle小家电旗舰店,1140625,299.00,159.00,8200,98,8000,100,60,dostyle,外观漂亮 水壶不错 容量大 烧水时间短 速度快 东西不错 使用方便 没有异味 烧水声音小 不锈钢很好,"dostyleEK202,1140625,1.86kg,中国大陆,自动断电，防干烧",自动断电，防干烧,1.6-2.0升,dostyleEK202
苏泊尔（SUPOR） SWF17E16A电热水壶烧水家用保温304不锈钢自动断电 SWF17E16A,苏泊尔晓夕专卖店,13728889818,399.00,199.00,90,99,90,1,0,苏泊尔（SUPOR）,使用方便 速度快 东西不错 烧水声音小 保温功能好 外观漂亮 烧水时间短 不锈钢很好 保温功能好 外观漂亮 使用方便 烧水时间短 不锈钢很好 速度快 东西不错 使用方便 烧水声音小,"苏泊尔（SUPOR） SWF17E16A电热水壶烧水家用保温304不锈钢自动断电 SWF17E16A,13728889818, ,5.0kg,中国大陆,SWF17E16A,电热水壶,保温,1.7L,双层不锈钢",保温,1.6-2.0升,苏泊尔（SUPOR） SWF17E16A电热水壶烧水家用保温304不锈钢自动断电 SWF17E16A
容信 （ROSONE) 电水壶 2L大容量304不锈钢家用烧水煮茶防烫热水壶  多色可选 紫色,容信厨房小电旗舰店,10809292969,79.00,39.80,10000,98,9900,100,60,容信,外观漂亮 使用方便 水壶不错 东西不错 容量大 速度快 不锈钢很好 没有异味 烧水时间短 烧水声音小,"容信 （ROSONE) 电水壶 2L大容量304不锈钢家用烧水煮茶防烫热水壶  多色可选 紫色,10809292969, ,1.5kg,中国大陆,XD-985H/ZX-200B6,电热水壶,自动断电，防干烧,1.8L以上,外塑内钢",自动断电，防干烧,1.6-2.0升,容信 （ROSONE) 电水壶 2L大容量304不锈钢家用烧水煮茶防烫热水壶  多色可选 紫色
北欧欧慕（nathome）电热水壶家用折叠水壶旅行便携可加热水壶 NSH0603 白绿色,北欧欧慕官方旗舰店,15238836384,399.00,199.00,200,99,200,3,0,北欧欧慕（nathome）,东西不错 水壶不错 保温功能好 使用方便 容量大 没有异味 烧水时间短 烧水声音小 外观漂亮 不锈钢很好 不锈钢很好 烧水时间短 没有异味,"北欧欧慕（nathome） 电热水壶家用折叠水壶旅行便携可加热水壶 NSH0603 白绿色,15238836384, ,0.86kg,中国大陆,NSH0603,电热水壶,防干烧，保温,1L以下,单层不锈钢",防干烧，保温,1.1升以下,北欧欧慕（nathome） 电热水壶家用折叠水壶旅行便携可加热水壶 NSH0603 白绿色
北欧欧慕（nathome）电热水壶家用调温保温0.8L NSH0801 蔚蓝,北欧欧慕厨电旗舰店,515272,199.00,99.00,41000,96,39000,1200,500,北欧欧慕（nathome）,外观漂亮 水壶不错 使用方便 东西不错 速度快 没有异味 烧水时间短 保温功能好 不锈钢很好 烧水声音小,"北欧欧慕NSH0801,515272,1.2kg,中国大陆,自动断电，防干烧，保温",自动断电，防干烧，保温,北欧欧慕NSH0801,北欧欧慕NSH0801
立客（LIKE）LK-S2011电水壶不锈钢电热水壶烧水壶2.0升,立客官方旗舰店,10807386967,69.00,36.90,5600,96,5300,100,100,立客（LIKE）,东西不错 使用方便 容量大 水壶不错 速度快 外观漂亮 还可以吧 不锈钢很好 没有异味 烧水时间短 保温功能好 外观漂亮 不锈钢很好 还可以吧 烧水声音小,"立客（LIKE） LK-S2011电水壶不锈钢电热水壶烧水壶2.0升,10807386967, ,0.87kg,电热水壶,自动断电，防干烧,1.8L以上,单层不锈钢",自动断电，防干烧,1.6-2.0升,立客（LIKE） LK-S2011电水壶不锈钢电热水壶烧水壶2.0升
象印（ZOJIRUSHI） 电热水瓶  家用微电脑多功能可定时电热水壶3L/4L CD-WBH40C-粉棕-4L,象印旗舰店,1666961385,1499.00,699.00,3300,98,3200,40,40,象印（ZOJIRUSHI）,外观漂亮 保温功能好 水壶不错 烧水声音小 使用方便 容量大 东西不错 没有异味 烧水时间短 不锈钢很好 水壶不错 东西不错 外观漂亮 容量大 烧水声音小,"象印（ZOJIRUSHI） 电热水瓶  家用微电脑多功能可定时电热水壶3L/4L CD-WBH40C-粉棕-4L,1666961385, ,2.3kg,CD-WBH30C/40C,电热水瓶,防干烧，电动出水，除氯，预约烧水，预设水温,1.8L以上,外塑内钢",防干烧，电动出水，除氯，预约烧水，预设水温,2.0升以上,象印（ZOJIRUSHI） 电热水瓶  家用微电脑多功能可定时电热水壶3L/4L CD-WBH40C-粉棕-4L
Yoice/优益 自动上水电热水壶304不锈钢烧水壶泡茶机电抽水壶茶具套装电茶炉电水壶 YC-105,优益电器旗舰店,10076013927,398.00,99.00,9800,97,9500,100,100,优益（Yoice）,使用方便 水壶不错 烧水时间短 不锈钢很好 外观漂亮 速度快 东西不错 烧水声音小 没有异味 容量大 烧水时间短 东西不错 不锈钢很好 速度快 没有异味 使用方便 没有异味 使用方便 保温功能好 烧水声音小 使用方便 外观漂亮 不锈钢很好 使用方便 水壶不错 没有异味,"Yoice/优益 自动上水电热水壶304不锈钢烧水壶泡茶机电抽水壶茶具套装电茶炉电水壶 YC-105,10076013927, ,2.2kg,中国大陆,YC-105,电茶炉,过热保护，自动断电，防干烧，电动出水，自动上水，预设水温，显示水温,1L,单层不锈钢",过热保护，自动断电，防干烧，电动出水，自动上水，预设水温，显示水温,1.1升以下,Yoice/优益 自动上水电热水壶304不锈钢烧水壶泡茶机电抽水壶茶具套装电茶炉电水壶 YC-105
北欧欧慕（nathome）电热水壶家用调温保温0.8L NSH0801 黛粉,北欧欧慕厨电旗舰店,519600,199.00,99.00,41000,96,39000,1200,500,北欧欧慕（nathome）,水壶不错 使用方便 速度快 东西不错 不锈钢很好 烧水时间短 没有异味 保温功能好 烧水声音小 还可以吧,"北欧欧慕NSH0801,519600,1.125kg,中国大陆,自动断电，防干烧，保温",自动断电，防干烧，保温,1.1升以下,北欧欧慕NSH0801
华生（washon）电水壶烧水壶电热水壶304不锈钢1.5L自动断电1528B 不锈钢色,华生家派专卖店,11289842630,69.00,36.60,2500,95,2300,60,50,华生（washon）,使用方便 东西不错 水壶不错 速度快 烧水时间短 不锈钢很好 没有异味 还可以吧 外观漂亮 烧水声音小 东西不错 不锈钢很好 烧水时间短 速度快 烧水声音小,"华生（washon）电水壶烧水壶电热水壶304不锈钢1.5L自动断电1528B 不锈钢色,11289842630, ,0.56kg,电热水壶,过热保护，自动断电，防干烧,1.5L,单层不锈钢",过热保护，自动断电，防干烧,1.2-1.5升,华生（washon）电水壶烧水壶电热水壶304不锈钢1.5L自动断电1528B 不锈钢色
新功（SEKO） 新功K30全自动上水电热水壶304不锈钢烧水壶 泡茶电磁炉电茶壶电水壶 K29(尺寸:37X23)可嵌入茶盘茶桌,新功SEKO官方旗舰店,1694819162,1500.00,398.00,1500,95,1400,30,40,新功（SEKO）,外观漂亮 使用方便 还可以吧 东西不错 没有异味 保温功能好 不锈钢很好 一般 烧水时间短 容量大 速度快 水壶不错 使用方便 不锈钢很好 外观漂亮 没有异味 东西不错 不锈钢很好 水壶不错 外观漂亮,"新功（SEKO） 新功K30全自动上水电热水壶304不锈钢烧水壶 泡茶电磁炉电茶壶电水壶 K29(尺寸:37X23)可嵌入茶盘茶桌,1694819162, ,5.0kg,中国大陆,K30\K29,电茶炉,过热保护，自动断电，防倾倒防溢，保温，自动上水，预设水温，显示水温，智能续水,1.2L,单层不锈钢",过热保护，自动断电，防倾倒防溢，保温，自动上水，预设水温，显示水温，智能续水,1.2-1.5升,新功（SEKO） 新功K30全自动上水电热水壶304不锈钢烧水壶 泡茶电磁炉电茶壶电水壶 K29(尺寸:37X23)可嵌入茶盘茶桌
奥克斯（AUX）电水壶304不锈钢电热水壶烧水壶双层防烫开水壶1.5升HX-A5132,奥克斯厨房电器旗舰店,3129358,199.00,79.00,2300,97,2200,50,20,奥克斯（AUX）,外观漂亮 使用方便 水壶不错 速度快 东西不错 烧水时间短 没有异味 保温功能好 不锈钢很好 烧水声音小 水壶不错 没有异味,"奥克斯HX-A5132,3129358,1.2kg,中国大陆,电热水壶,自动断电，防干烧，保温,1.5L,外塑内钢",自动断电，防干烧，保温,1.2-1.5升,奥克斯HX-A5132
dostyle电水壶304不锈钢发热盘英国温控器玻璃电热水壶EK201（1.7L）,dostyle小家电旗舰店,1140624,259.00,139.00,3600,97,3500,50,20,dostyle,外观漂亮 水壶不错 烧水时间短 东西不错 使用方便 容量大 没有异味 速度快 烧水声音小 不锈钢很好 容量大 烧水时间短 东西不错 水壶不错 烧水声音小,"dostyleEK201,1140624,1.82kg,中国大陆,自动断电，防干烧",自动断电，防干烧,1.6-2.0升,dostyleEK201
现代（HYUNDAI） 电水壶 即热式烧水壶 可调温电热水壶 电热水瓶QC-KS3042 1机配1芯,现代生活电器旗舰店,10367523222,2699.00,599.00,2700,95,2600,70,60,现代（HYUNDAI）,使用方便 外观漂亮 速度快 东西不错 烧水时间短 容量大 没有异味 水壶不错 烧水声音小 保温功能好,"现代（HYUNDAI） 电水壶 即热式烧水壶 可调温电热水壶 电热水瓶QC-KS3042 1机配1芯,10367523222, ,3.3kg,中国大陆,电热水瓶,过热保护，自动断电，防干烧，电动出水，过滤,1.8L以上,单层不锈钢",过热保护，自动断电，防干烧，电动出水，过滤,2.0升以上,现代（HYUNDAI） 电水壶 即热式烧水壶 可调温电热水壶 电热水瓶QC-KS3042 1机配1芯
利仁（Liven）电热水瓶4.6L 304不锈钢电水壶家用保温电热水壶烧水壶SP-A4600,利仁电器旗舰店,5189300,409.00,199.00,80,96,70,2,1,利仁（Liven）,保温功能好 没有异味 外观漂亮 烧水时间短 水壶不错 使用方便 烧水声音小 速度快 容量大 不锈钢很好,"SP-A4600,5189300,3.2kg,中国大陆,外塑内钢,防干烧，电动出水，保温,电热水瓶",防干烧，电动出水，保温,2.0升以上,SP-A4600
半球（Peskoe）电水壶 304不锈钢自动断电防干烧电热水壶AZF-A20 不锈钢色,半球厨房电器旗舰店,12276520206,69.00,39.80,4400,96,4200,90,70,半球（Peskoe）,容量大 水壶不错 东西不错 不锈钢很好 使用方便 烧水时间短 速度快 没有异味 外观漂亮 还可以吧,"半球（Peskoe）电水壶 304不锈钢自动断电防干烧电热水壶AZF-A20 不锈钢色,12276520206, ,1.2kg,中国大陆,AZF-A20 电水壶,电热水壶,自动断电，防干烧,1.8L以上,单层不锈钢",自动断电，防干烧,1.6-2.0升,半球（Peskoe）电水壶 304不锈钢自动断电防干烧电热水壶AZF-A20 不锈钢色
荣事达（Royalstar）养生壶电热水壶电水壶烧水煮茶壶陶瓷TC10-12M 1L,荣事达小家电官方旗舰店,3116150,259.00,199.00,400,97,400,7,3,荣事达（Royalstar）,水壶不错 使用方便 速度快 烧水时间短 烧水声音小 东西不错 外观漂亮 没有异味 还可以吧 容量大,"荣事达TC10-12M,3116150,2.6kg,中国大陆,1-2人,分体式,无,微电脑式,陶瓷,1.1(含)L以下,养生壶,数码，指示灯,烧，煮，保温，预约，火力调节",烧，煮，保温，预约，火力调节,1.1(含)L以下,荣事达TC10-12M
容信 （ROSONE) 电水壶 2L大容量304不锈钢家用烧水煮茶防烫热水壶  多色可选 天蓝色,容信厨房小电旗舰店,10809292971,79.00,59.00,10000,98,9900,100,60,容信,外观漂亮 东西不错 使用方便 水壶不错 没有异味 不锈钢很好 容量大 速度快 烧水时间短 烧水声音小,"容信 （ROSONE) 电水壶 2L大容量304不锈钢家用烧水煮茶防烫热水壶  多色可选 天蓝色,10809292971, ,1.5kg,中国大陆,XD-985H/ZX-200B6,电热水壶,自动断电，防干烧,1.8L以上,外塑内钢",自动断电，防干烧,1.6-2.0升,容信 （ROSONE) 电水壶 2L大容量304不锈钢家用烧水煮茶防烫热水壶  多色可选 天蓝色
松下（Panasonic）NC-PHU301 电热水壶保温壶电热水瓶3L 备长炭涂层内胆,松下厨房电器旗舰店,279568,1493.00,999.00,3000,97,2900,50,30,松下（Panasonic）,使用方便 保温功能好 外观漂亮 水壶不错 烧水声音小 东西不错 没有异味 容量大 速度快 烧水时间短,"松下NC-PHU301,279568,3.71kg,中国大陆",none,松下NC-PHU301,松下NC-PHU301
格立高（Geligao）电水壶 电热水壶4.2L大容量4201M 柠檬黄,格立高旗舰店,11243301419,299.00,149.00,3000,99,3000,20,10,格立高（Geligao）,外观漂亮 水壶不错 使用方便 速度快 东西不错 容量大 烧水时间短 烧水声音小 没有异味 保温功能好 水壶不错 外观漂亮,"格立高（Geligao） 电水壶 电热水壶4.2L大容量4201M 柠檬黄,11243301419, ,1.7kg,中国大陆,电热水壶,自动断电，防干烧,1.8L以上,单层不锈钢",自动断电，防干烧,2.0升以上,格立高（Geligao） 电水壶 电热水壶4.2L大容量4201M 柠檬黄
九阳（Joyoung）电水壶1.5L电热水壶双层壶体K15-F628,九阳厨房电器旗舰店,3478846,199.00,99.00,4800,98,4700,50,30,九阳（Joyoung）,外观漂亮 水壶不错 使用方便 东西不错 速度快 不锈钢很好 烧水时间短 没有异味 烧水声音小 保温功能好,"九阳K15-F628,3478846,1.33kg,中国大陆,外塑内钢,自动断电，防干烧",自动断电，防干烧,1.2-1.5升,九阳K15-F628
苏泊尔（SUPOR） 电水壶电热水壶烧水壶开水壶1.7L 304不锈钢 进口控温器,苏泊尔鹏程专卖店,10433666531,139.00,119.00,6000,95,5700,100,100,苏泊尔（SUPOR）,水壶不错 不锈钢很好 使用方便 东西不错 外观漂亮 容量大 没有异味 速度快 烧水时间短 保温功能好 速度快 不锈钢很好 容量大 水壶不错,"苏泊尔（SUPOR） 电水壶电热水壶烧水壶开水壶1.7L 304不锈钢 进口控温器,10433666531, ,1.45kg,中国大陆,SWF17E20C,电热水壶,自动断电，防干烧，防倾倒防溢,1.7L,外塑内钢",自动断电，防干烧，防倾倒防溢,1.6-2.0升,苏泊尔（SUPOR） 电水壶电热水壶烧水壶开水壶1.7L 304不锈钢 进口控温器
【京仓发货】华生（washon）自动上水电热水壶 电茶炉抽水壶上水壶电茶壶茶具套装S19,华生家派专卖店,10694906119,299.00,129.00,2400,97,2400,50,20,华生（washon）,使用方便 东西不错 水壶不错 外观漂亮 不锈钢很好 没有异味 烧水时间短 速度快 还可以吧 烧水声音小,"【京仓发货】华生（washon）自动上水电热水壶 电茶炉抽水壶上水壶电茶壶茶具套装S19,10694906119, ,2.5kg,中国大陆,LF-S19,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，显示水温,1L,单层不锈钢",过热保护，自动断电，防干烧，电动出水，保温，自动上水，显示水温,1.1升以下,【京仓发货】华生（washon）自动上水电热水壶 电茶炉抽水壶上水壶电茶壶茶具套装S19
容声（Ronshen） 电水壶自动上水电热水壶304不锈钢烧水壶电茶壶电茶炉A02 容声A02白色,地中海电器专营店,10530524147,399.00,99.00,6000,94,5600,200,100,容声（Ronshen）,东西不错 水壶不错 使用方便 外观漂亮 速度快 烧水时间短 还可以吧 不锈钢很好 没有异味 烧水声音小 外观漂亮 水壶不错 烧水声音小 速度快 东西不错 使用方便,"容声（Ronshen） 电水壶自动上水电热水壶304不锈钢烧水壶电茶壶电茶炉A02 容声A02白色,10530524147, ,2.8kg,中国大陆,容声A02,电茶炉,过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温,1L以下,单层不锈钢",过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温,1.1升以下,容声（Ronshen） 电水壶自动上水电热水壶304不锈钢烧水壶电茶壶电茶炉A02 容声A02白色
澳柯玛（AUCMA）茶吧机立式饮水机家用自动上水壶多功能触屏上水器烧水壶YR5A-S01,澳柯玛厨电旗舰店,3205877,899.00,569.00,800,96,800,20,10,澳柯玛（AUCMA）,外观漂亮 东西不错 使用方便 速度快 烧水时间短 保温功能好 水壶不错 容量大 不锈钢很好 没有异味,"澳柯玛YR5A-S01,3205877,15.51kg,中国 青岛,防干烧，保温",防干烧，保温,1.1升以下,澳柯玛YR5A-S01
苏泊尔（SUPOR）电水壶电热水壶SWF15E19A双层防烫保温马卡龙紫,苏泊尔官方旗舰店,3221920,299.00,99.00,1600,97,1600,30,20,苏泊尔（SUPOR）,外观漂亮 东西不错 水壶不错 速度快 使用方便 容量大 没有异味 不锈钢很好 烧水时间短 保温功能好,"苏泊尔SWF15E19A,3221920,1.29kg,中国大陆,电热水壶,自动断电，防干烧,1.5L,外塑内钢",自动断电，防干烧,1.2-1.5升,苏泊尔SWF15E19A
龙的（longde） 3L大容量电热水壶304不锈钢烧水壶欧式电水壶SH3001橙色,龙的电子鱼专卖店,10118327900,258.00,99.00,3300,98,3200,50,10,龙的（longde）,容量大 外观漂亮 水壶不错 使用方便 东西不错 烧水时间短 速度快 没有异味 不锈钢很好 烧水声音小,"龙的（longde） 3L大容量电热水壶304不锈钢烧水壶欧式电水壶SH3001橙色,10118327900, ,3.0kg,NK-SH3001,欧式电水壶,自动断电,1.8L以上,单层不锈钢",自动断电,2.0升以上,龙的（longde） 3L大容量电热水壶304不锈钢烧水壶欧式电水壶SH3001橙色
拓璞 创造TOPCREAT电水壶  迷你旅行电热水壶 304不锈钢保温烧水壶DK397 曜石黑,拓璞电器旗舰店,12337247699,399.00,319.00,900,98,900,8,6,拓璞,外观漂亮 烧水声音小 水壶不错 不锈钢很好 使用方便 速度快 没有异味 东西不错 烧水时间短 保温功能好,"拓璞 创造TOPCREAT电水壶  迷你旅行电热水壶 304不锈钢保温烧水壶DK397 曜石黑,12337247699, ,1.5kg,电热水壶,过热保护，自动断电，防干烧，保温,1L以下,外塑内钢",过热保护，自动断电，防干烧，保温,1.1升以下,拓璞 创造TOPCREAT电水壶  迷你旅行电热水壶 304不锈钢保温烧水壶DK397 曜石黑
奥克斯(AUX)电水壶304不锈钢烧水壶大容量煲水壶6L AK-15N60,奥克斯厨房电器旗舰店,4664136,399.00,109.00,2200,97,2100,30,10,奥克斯（AUX）,容量大 水壶不错 使用方便 不锈钢很好 外观漂亮 东西不错 烧水声音小 烧水时间短 没有异味 速度快,"奥克斯AK-15N60,4664136,1.55kg,广东佛山,自动断电，防干烧，保温",自动断电，防干烧，保温,2.0升以上,奥克斯AK-15N60
佰宝(Babol)电茶炉电茶壶 玻璃电水壶 自动上水 自动断电 烧水壶 煮茶器 电热水壶 DCH-909,none,10674393195,1299.00,549.00,700,99,700,1,5,none,外观漂亮 使用方便 保温功能好 东西不错 速度快 烧水声音小 烧水时间短 水壶不错 没有异味 容量大,,none,none,none
苏泊尔（SUPOR）电水壶 电热水壶304不锈钢 烧水壶SWF17E18D 1.7L,苏泊尔专卖店,10038546722,199.00,89.00,9000,95,8600,200,100,苏泊尔（SUPOR）,外观漂亮 水壶不错 使用方便 速度快 东西不错 不锈钢很好 容量大 没有异味 烧水时间短 烧水声音小,"苏泊尔（SUPOR）电水壶 电热水壶304不锈钢 烧水壶SWF17E18D 1.7L,10038546722, ,2.0kg,中国大陆,SWF17E18D,电热水壶,自动断电,1.7L,外塑内钢",自动断电,1.6-2.0升,苏泊尔（SUPOR）电水壶 电热水壶304不锈钢 烧水壶SWF17E18D 1.7L
象印（ZO JIRUSHI）CD-WBH40C-TS 电热水瓶 银棕色,象印电器旗舰店,2123492,1398.00,699.00,7900,98,7700,100,50,象印（ZO JIRUSHI）,保温功能好 使用方便 水壶不错 外观漂亮 烧水声音小 容量大 没有异味 东西不错 速度快 烧水时间短 还可以吧 外观漂亮 烧水时间短 烧水声音小,"象印CD-WBH40C-TS,2123492,3.3kg,深圳",none,象印CD-WBH40C-TS,象印CD-WBH40C-TS
