p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,capacity,X_name
奥克斯（AUX）电开水瓶304不锈钢高端液晶显温六段保温电水壶烧水壶5L AUX-8672,奥克斯厨房电器旗舰店,2728816,699.00,329.00,5000,96,4700,100,90,奥克斯（AUX）,外观漂亮 使用方便 容量大 水壶不错 保温功能好 东西不错 速度快 烧水时间短 烧水声音小 不锈钢很好,"奥克斯AUX-8672,2728816,4.36kg,广东佛山,防干烧，保温",防干烧，保温,none,奥克斯AUX-8672
美的（Midea）电水壶H215E4b 304不锈钢电热水壶 1.5L容量 无缝一体内胆 双层彩钢烧水壶（赤兔）,美的生活电器自营官方旗舰店,1035839,299.00,119.00,83000,97,80000,1800,1000,美的（Midea）,外观漂亮 水壶不错 速度快 不锈钢很好 使用方便 东西不错 烧水时间短 没有异味 容量大 保温功能好 外观漂亮 不锈钢很好 水壶不错 使用方便 没有异味,"美的H215E4b  双层保温全钢不锈钢电水壶,1035839,1.49kg,中国大陆,自动断电，防干烧",自动断电，防干烧,1.2-1.5升,美的H215E4b  双层保温全钢不锈钢电水壶
北欧欧慕（nathome）电水壶电热折叠烧水壶 旅行便携 NSH0603 白色,北欧欧慕厨电旗舰店,4731019,299.00,169.00,2700,98,2600,30,10,北欧欧慕（nathome）,使用方便 水壶不错 外观漂亮 东西不错 没有异味 烧水声音小 烧水时间短 速度快 还可以吧 保温功能好 烧水声音小 外观漂亮 速度快,"北欧欧慕NSH0603,4731019,0.93kg,中国大陆,NSH0603,电热水壶,过热保护，自动断电，防干烧，保温,1L以下",过热保护，自动断电，防干烧，保温,1.1升以下,北欧欧慕NSH0603
容声（Ronshen） 自动上水电热水壶304不锈钢电水壶保温玻璃泡茶壶电茶壶B506,地中海生活电器专营店,10311675880,499.00,199.00,1000,96,900,30,10,容声（Ronshen）,外观漂亮 东西不错 水壶不错 使用方便 烧水时间短 速度快 烧水声音小 没有异味 不锈钢很好 保温功能好,"容声（Ronshen） 自动上水电热水壶304不锈钢电水壶保温玻璃泡茶壶电茶壶B506,10311675880, ,3.1kg,中国大陆,容声B506,电茶炉,过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温,1L以下,单层不锈钢",过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温,1.1升以下,容声（Ronshen） 自动上水电热水壶304不锈钢电水壶保温玻璃泡茶壶电茶壶B506
格来德（Grelide）电水壶304不锈钢自动上水长壶嘴WKF-826ET,格来德官方旗舰店,3262491,299.00,149.00,2900,97,2800,50,30,格来德 （Grelide）,使用方便 外观漂亮 烧水时间短 东西不错 水壶不错 速度快 不锈钢很好 没有异味 烧水声音小 保温功能好,"格来德WKF-826ET,3262491,2.265kg,广东佛山,自动断电，防干烧，过滤，保温",自动断电，防干烧，过滤，保温,none,格来德WKF-826ET
苏泊尔（SUPOR）电水壶电热水壶SWF15E06A-180,苏泊尔官方旗舰店,1162136,219.00,69.00,100000,97,98000,1800,800,苏泊尔（SUPOR）,外观漂亮 水壶不错 使用方便 速度快 东西不错 不锈钢很好 烧水时间短 没有异味 容量大 保温功能好,"苏泊尔SWF15E06A-180,1162136,1.3kg,中国大陆,电热水壶,自动断电，防干烧,1.5L,外塑内钢",自动断电，防干烧,1.2-1.5升,苏泊尔SWF15E06A-180
美的（Midea）电水壶WHJ1701d 304不锈钢电热水壶 1.7L容量 无缝一体内胆 双层防烫烧水壶,美的生活电器自营官方旗舰店,1908303,299.00,99.00,43000,97,42000,700,400,美的（Midea）,外观漂亮 水壶不错 容量大 速度快 东西不错 使用方便 烧水时间短 没有异味 不锈钢很好 保温功能好 没有异味,"美的WHJ1701d,1908303,1.38kg,中国大陆,MK-HJ1701,自动断电，防干烧",自动断电，防干烧,1.6-2.0升,美的WHJ1701d
现代（HYUNDAI）养生壶煎药壶多功能304不锈钢发热盘玻璃电水壶QC-YS1852,现代厨电旗舰店,1786549,699.00,159.00,1200,97,1200,20,10,HYUNDAI,,"HYUNDAIQC-YS1852,1786549,2.43kg,中国大陆,2-4人,分体式,无,微电脑式,玻璃,1.6(含)-2(含)L,养生壶,数码，指示灯,蒸，煮，炖，熬，涮，中药，甜品，保温，预约，火力调节",蒸，煮，炖，熬，涮，中药，甜品，保温，预约，火力调节,1.6(含)-2(含)L,HYUNDAIQC-YS1852
飞利浦（PHILIPS）电水壶 304不锈钢带PTC保温功能1.7升 HD9332/21宝马棕,飞利浦厨房电器旗舰店,1421986,399.00,199.00,16000,98,16000,200,100,飞利浦（PHILIPS）,外观漂亮 水壶不错 使用方便 速度快 东西不错 不锈钢很好 保温功能好 容量大 没有异味 烧水时间短 速度快 烧水时间短 烧水声音小 还可以吧 不锈钢很好,"飞利浦HD9332/21,1421986,1.56kg,广东佛山,自动断电，防干烧，保温",自动断电，防干烧，保温,1.6-2.0升,飞利浦HD9332/21
九阳（Joyoung）电水壶全钢1.7L电热水壶无缝内胆JYK-17F05A,九阳厨房电器旗舰店,963581,239.00,99.00,120000,97,110000,2300,1100,九阳（Joyoung）,容量大 水壶不错 使用方便 速度快 东西不错 不锈钢很好 烧水时间短 没有异味 保温功能好 烧水声音小,"九阳JYK-17F05A,963581,1.58kg,中国大陆,自动断电，防干烧",自动断电，防干烧,none,九阳JYK-17F05A
卓朗 Zoomland/美国 F-011A迷你可折叠旅行烧水壶电热水壶小容量便携家用电水壶 F-011A,卓朗厨具旗舰店,14936100804,490.00,199.00,500,98,500,10,1,卓朗,水壶不错 使用方便 外观漂亮 烧水时间短 东西不错 烧水声音小 没有异味 速度快 保温功能好 容量大 使用方便 水壶不错 烧水时间短 外观漂亮 烧水声音小,"卓朗 Zoomland/美国 F-011A迷你可折叠旅行烧水壶电热水壶小容量便携家用电水壶 F-011A,14936100804, ,0.8kg,中国大陆,F-011A,电热水壶,过热保护，自动断电，防干烧,1L以下,外塑内钢",过热保护，自动断电，防干烧,1.1升以下,卓朗 Zoomland/美国 F-011A迷你可折叠旅行烧水壶电热水壶小容量便携家用电水壶 F-011A
苏泊尔（SUPOR）玻璃电水壶热水壶高硼硅玻璃电热水壶 SWF17E26A,苏泊尔官方旗舰店,4918596,199.00,149.00,7600,98,7400,90,50,苏泊尔（SUPOR）,外观漂亮 水壶不错 东西不错 速度快 烧水时间短 容量大 没有异味 使用方便 烧水声音小 不锈钢很好,"苏泊尔SWF17E26A,4918596,1.46kg,中国大陆,电热水壶,自动断电，防干烧,1.7L",自动断电，防干烧,1.6-2.0升,苏泊尔SWF17E26A
志高（CHIGO）电水壶304不锈钢1.8L双层防烫电热水壶烧水壶ZD-1898-FG9蓝色,志高厨电旗舰店,3026369,199.00,59.00,270000,97,260000,6300,3500,志高（CHIGO）,外观漂亮 水壶不错 容量大 东西不错 速度快 使用方便 不锈钢很好 烧水时间短 没有异味 还可以吧,"志高ZD-1898-FG9,3026369,1.3kg,中国大陆,电热水壶,自动断电，防干烧,1.8L,外塑内钢",自动断电，防干烧,1.6-2.0升,志高ZD-1898-FG9
金灶电水壶 H-35 电热水壶 自动加水 304不锈钢热水壶,金灶电器专卖店,1544404718,268.00,208.00,1200,97,1100,10,20,金灶（KAMJOVE）,外观漂亮 水壶不错 使用方便 烧水声音小 烧水时间短 不锈钢很好 速度快 东西不错 保温功能好 没有异味 没有异味 还可以吧 不锈钢很好 速度快 容量大 使用方便 外观漂亮 烧水声音小 外观漂亮 不锈钢很好 烧水声音小 保温功能好 没有异味 不锈钢很好 保温功能好 烧水时间短 东西不错 没有异味 不锈钢很好 东西不错 不锈钢很好 容量大 外观漂亮 没有异味 容量大 速度快 不锈钢很好 没有异味 保温功能好 没有异味 外观漂亮,"金灶电水壶 H-35 电热水壶 自动加水 304不锈钢热水壶,1544404718, ,1.33kg,电热水壶,自动断电，电动出水，自动上水,1L以下,单层不锈钢",自动断电，电动出水，自动上水,1.1升以下,金灶电水壶 H-35 电热水壶 自动加水 304不锈钢热水壶
飞利浦（PHILIPS）电水壶 德国肖特玻璃1.5升容量 HD9342/08,飞利浦厨房电器旗舰店,1977744,599.00,338.00,5100,98,5000,70,40,飞利浦（PHILIPS）,外观漂亮 水壶不错 东西不错 速度快 烧水时间短 使用方便 没有异味 容量大 烧水声音小 不锈钢很好,"飞利浦HD9342/08,1977744,1.6kg,广东佛山,自动断电，防干烧",自动断电，防干烧,1.2-1.5升,飞利浦HD9342/08
容声(Ronshen)电水壶304不锈钢自动上水电热水壶烧水壶煮水壶B1金色,容声徽煌专卖店,10453085414,328.00,148.00,800,97,700,10,10,容声（Ronshen）,外观漂亮 水壶不错 速度快 烧水声音小 烧水时间短 东西不错 使用方便 容量大 没有异味 保温功能好,"容声(Ronshen)电水壶304不锈钢自动上水电热水壶烧水壶煮水壶B1金色,10453085414, ,3.0kg,容声-B1金,电茶炉,自动断电，防干烧，自动上水，预设水温，显示水温,1L,单层不锈钢",自动断电，防干烧，自动上水，预设水温，显示水温,1.1升以下,容声(Ronshen)电水壶304不锈钢自动上水电热水壶烧水壶煮水壶B1金色
苏泊尔（SUPOR）电水壶热水壶电热水壶 1.7L全钢无缝 SWF17C05B,苏泊尔官方旗舰店,1771087,249.00,109.00,35000,97,34000,500,300,苏泊尔（SUPOR）,外观漂亮 水壶不错 容量大 不锈钢很好 东西不错 使用方便 速度快 烧水时间短 没有异味 保温功能好,"苏泊尔SWF17C05B,1771087,1.53kg,中国大陆,电热水壶,自动断电，防干烧,1.7L,外塑内钢",自动断电，防干烧,1.7L,苏泊尔SWF17C05B
科立泰（QLT）自动抽水壶上水壶电茶盘304不锈钢电热水壶保温电子茶盘茶具套装QLT-T1218,科立泰厨电旗舰店,1100038,627.00,188.00,800,95,700,20,10,科立泰（QLT）,水壶不错 不锈钢很好 外观漂亮 速度快 使用方便 东西不错 没有异味 烧水时间短 容量大 烧水声音小,"科立泰QLT-T1218,1100038,2.88kg,中国大陆,防干烧，保温",防干烧，保温,1.1升以下,科立泰QLT-T1218
美的（Midea）电热水瓶PF703-50T 304不锈钢电水壶 5L容量 5段温控电热水壶 凉白开一键通烧水壶,美的生活电器自营官方旗舰店,3826834,699.00,339.00,4800,97,4700,100,70,美的（Midea）,容量大 外观漂亮 水壶不错 使用方便 保温功能好 东西不错 不锈钢很好 烧水声音小 没有异味 速度快 水壶不错 使用方便 容量大 保温功能好,"美的PF703-50T,3826834,3.1kg,中国大陆,自动断电，防干烧，保温",自动断电，防干烧，保温,2.0升以上,美的PF703-50T
九阳（Joyoung）电水壶一体全钢电热水壶进口品牌温控器K17-S66,九阳厨房电器旗舰店,4611704,159.00,79.00,10000,97,10000,100,100,九阳（Joyoung）,水壶不错 外观漂亮 不锈钢很好 速度快 使用方便 容量大 东西不错 烧水时间短 没有异味 烧水声音小,"九阳K17-S66,4611704,1.3kg,中国大陆,1.7L,电热水壶",none,1.6-2.0升,九阳K17-S66
九阳（Joyoung）电水壶全钢内胆电热水壶双层防烫K15-F626,九阳厨房电器旗舰店,1447319,299.00,69.00,100000,97,100000,1700,900,九阳（Joyoung）,外观漂亮 水壶不错 使用方便 速度快 东西不错 不锈钢很好 烧水时间短 没有异味 保温功能好 容量大,"九阳K15-F626,1447319,1.25kg,中国大陆,电热水壶,自动断电,1.5L,外塑内钢",自动断电,1.2-1.5升,九阳K15-F626
容声（Ronshen） 电水壶自动上水电热水壶304不锈钢烧水壶玻璃泡茶壶电茶壶AT11 容声-AT11翡翠金,地中海电器专营店,10778083219,199.00,158.00,3300,94,3100,90,80,容声（Ronshen）,外观漂亮 不锈钢很好 还可以吧 使用方便 水壶不错 一般 没有异味 烧水时间短 速度快 东西不错,"容声（Ronshen） 电水壶自动上水电热水壶304不锈钢烧水壶玻璃泡茶壶电茶壶AT11 容声-AT11翡翠金,10778083219, ,3.65kg,中国大陆,RS-AT11,电茶炉,过热保护，自动断电，防干烧，防倾倒防溢，电动出水，过滤，保温，自动上水，预设水温，显示水温，智能续水,1L以下,单层不锈钢",过热保护，自动断电，防干烧，防倾倒防溢，电动出水，过滤，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,容声（Ronshen） 电水壶自动上水电热水壶304不锈钢烧水壶玻璃泡茶壶电茶壶AT11 容声-AT11翡翠金
志高（CHIGO）电水壶304不锈钢1.8L双层防烫烧水壶电热水壶ZD-1898-HG9红色,志高厨电旗舰店,2765619,199.00,69.00,270000,97,260000,6300,3500,志高（CHIGO）,外观漂亮 水壶不错 容量大 速度快 使用方便 东西不错 不锈钢很好 没有异味 烧水时间短 保温功能好,"志高ZD-1898-HG9,2765619,1.35kg,中国大陆,电热水壶,自动断电，防干烧,1.8L,外塑内钢",自动断电，防干烧,1.6-2.0升,志高ZD-1898-HG9
【京仓发货】容声RS-T03A自动上水抽水壶电茶盘玻璃电热水壶烧水煮茶器茶具泡茶机套装电壶 白色,生活日记电器专营店,10989613661,599.00,199.00,700,95,700,10,20,None,水壶不错 外观漂亮 使用方便 东西不错 没有异味 烧水声音小 烧水时间短 保温功能好 容量大 不锈钢很好,"【京仓发货】容声RS-T03A自动上水抽水壶电茶盘玻璃电热水壶烧水煮茶器茶具泡茶机套装电壶 白色,10989613661, ,4.3kg,中国大陆,容声玻璃自动上水壶,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，预约烧水,1.2L,单层不锈钢",过热保护，自动断电，防干烧，电动出水，保温，预约烧水,1.2-1.5升,【京仓发货】容声RS-T03A自动上水抽水壶电茶盘玻璃电热水壶烧水煮茶器茶具泡茶机套装电壶 白色
苏泊尔（SUPOR）电水壶热水瓶电热水壶 SWF12P1A-150,苏泊尔官方旗舰店,200807,149.00,79.00,120000,96,110000,3600,1200,苏泊尔（SUPOR）,水壶不错 使用方便 速度快 烧水时间短 东西不错 不锈钢很好 外观漂亮 没有异味 烧水声音小 还可以吧,"苏泊尔SWF12P1A-150,200807,0.95kg,中国大陆,电热水壶,自动断电，防干烧,1.2L",自动断电，防干烧,1.2-1.5升,苏泊尔SWF12P1A-150
荣事达（Royalstar）养生壶电热水壶电水壶烧水煮茶壶陶瓷TC10-11M 1L,荣事达小家电官方旗舰店,3116152,239.00,179.00,600,99,600,6,2,荣事达（Royalstar）,速度快 使用方便 东西不错 水壶不错 烧水声音小 外观漂亮 没有异味 保温功能好 烧水时间短 容量大 速度快 水壶不错 保温功能好 外观漂亮 使用方便,"荣事达TC10-11M,3116152,2.5kg,中国大陆,1-2人,分体式,无,微电脑式,陶瓷,1.1(含)L以下,养生壶,数码，指示灯,烧，煮，保温，火力调节",烧，煮，保温，火力调节,1.1(含)L以下,荣事达TC10-11M
九阳（Joyoung）电水壶1.5L电热水壶进口品牌温控器K15-F2,九阳厨房电器旗舰店,3569775,299.00,199.00,600,97,500,10,4,九阳（Joyoung）,外观漂亮 使用方便 水壶不错 不锈钢很好 东西不错 保温功能好 烧水时间短 速度快 烧水声音小 没有异味 水壶不错 外观漂亮 不锈钢很好 保温功能好 没有异味 不锈钢很好 保温功能好 外观漂亮,"九阳K15-F2,3569775,1.8kg,中国大陆",none,1.2-1.5升,九阳K15-F2
格来德（Grelide）电水壶304不锈钢PTC保温双层防烫1.7升WWK-D1701K,格来德官方旗舰店,1021099,199.00,59.00,57000,98,56000,800,300,格来德 （Grelide）,外观漂亮 水壶不错 容量大 使用方便 东西不错 速度快 保温功能好 不锈钢很好 烧水时间短 没有异味,"格来德WWK-D1701K,1021099,1.3kg,江苏淮安,自动断电，防干烧，过滤，保温",自动断电，防干烧，过滤，保温,1.6-2.0升,格来德WWK-D1701K
美的（Midea） 电热水瓶304不锈钢电水壶5L容量智能保温电热水壶PD105-50G,美的生活电器旗舰店,11276348987,239.00,199.00,500,94,500,10,20,美的（Midea）,使用方便 水壶不错 容量大 外观漂亮 保温功能好 烧水声音小 速度快 不锈钢很好 东西不错 没有异味 使用方便,"美的（Midea） 电热水瓶304不锈钢电水壶5L容量智能保温电热水壶PD105-50G,11276348987, ,3.04kg,中国大陆,电热水瓶,除氯,1.8L以上,双层不锈钢",除氯,2.0升以上,美的（Midea） 电热水瓶304不锈钢电水壶5L容量智能保温电热水壶PD105-50G
【京仓发货】志高（CHIGO）ZD-150电水壶 304不锈钢电热水壶 2L量 烧水壶 不锈钢,志高厨房电器旗舰店,10516298873,117.00,45.00,15000,98,15000,200,200,志高（CHIGO）,水壶不错 容量大 使用方便 东西不错 速度快 不锈钢很好 烧水时间短 还可以吧 外观漂亮 没有异味 一般 不锈钢很好,"【京仓发货】志高（CHIGO）ZD-150电水壶 304不锈钢电热水壶 2L量 烧水壶 不锈钢,10516298873, ,1.1kg,中国大陆,ZD-150,电热水壶,过热保护，自动断电，防干烧,1.8L以上,单层不锈钢",过热保护，自动断电，防干烧,1.6-2.0升,【京仓发货】志高（CHIGO）ZD-150电水壶 304不锈钢电热水壶 2L量 烧水壶 不锈钢
小熊（Bear）电水壶ZDH-A15G2 304不锈钢1.5L高硼硅玻璃电热水壶,小熊厨电旗舰店,1431601,199.00,89.00,38000,98,38000,500,300,小熊（Bear）,外观漂亮 水壶不错 使用方便 东西不错 速度快 烧水时间短 没有异味 容量大 烧水声音小 还可以吧 不锈钢很好 速度快 东西不错,"小熊ZDH-A15G2,1431601,1.46kg,中国大陆,自动断电，防干烧",自动断电，防干烧,1.2-1.5升,小熊ZDH-A15G2
北欧欧慕（nathome）电热水壶家用折叠水壶旅行便携可加热水壶 NSH0603 纯白色,北欧欧慕官方旗舰店,13372038066,399.00,169.00,200,99,200,3,0,北欧欧慕（nathome）,使用方便 水壶不错 外观漂亮 没有异味 烧水时间短 烧水声音小 东西不错 保温功能好 速度快 还可以吧 不锈钢很好 烧水时间短 没有异味,"北欧欧慕（nathome）电热水壶家用折叠水壶旅行便携可加热水壶 NSH0603 纯白色,13372038066, ,0.86kg,中国大陆,NSH0603,电热水壶,防干烧，保温,1L以下,单层不锈钢",防干烧，保温,1.1升以下,北欧欧慕（nathome）电热水壶家用折叠水壶旅行便携可加热水壶 NSH0603 纯白色
【现货速发】小米（MI）电水壶 热水壶家用保温不锈钢电水壶 米家恒温热水壶-白色,小米弘祥信盛专卖店,10648723256,389.00,199.00,400,97,400,5,9,小米（MI）,外观漂亮 使用方便 不锈钢很好 保温功能好 水壶不错 烧水声音小 容量大 东西不错 烧水时间短 没有异味,"【现货速发】小米（MI）电水壶 热水壶家用保温不锈钢电水壶 米家恒温热水壶-白色,10648723256, ,1.24kg,电热水壶,保温,1.5L,双层不锈钢",保温,1.2-1.5升,【现货速发】小米（MI）电水壶 热水壶家用保温不锈钢电水壶 米家恒温热水壶-白色
容声（Ronshen） 电热水瓶304不锈钢内胆电水壶家用电热水壶开水瓶5603A 5L,地中海电器专营店,10641278387,299.00,159.00,600,95,600,20,10,容声（Ronshen）,容量大 使用方便 外观漂亮 水壶不错 东西不错 保温功能好 没有异味 不锈钢很好 烧水声音小 还可以吧 容量大 不锈钢很好,"容声（Ronshen） 电热水瓶304不锈钢内胆电水壶家用电热水壶开水瓶5603A 5L,10641278387, ,4.1kg,容声-5603A白,电热水瓶,电动出水，除氯，保温,1.8L以上,外塑内钢",电动出水，除氯，保温,2.0升以上,容声（Ronshen） 电热水瓶304不锈钢内胆电水壶家用电热水壶开水瓶5603A 5L
北欧欧慕（nathome）电热水壶家用1L旅行伴侣 NSH09 冰湖蓝,北欧欧慕厨电旗舰店,2865132,399.00,169.00,500,96,500,10,8,北欧欧慕（nathome）,外观漂亮 使用方便 速度快 没有异味 不锈钢很好 东西不错 烧水声音小 还可以吧 烧水时间短 水壶不错 外观漂亮 烧水时间短 使用方便,"北欧欧慕NSH09,2865132,1.045kg,中国大陆,自动断电，防干烧，过滤",自动断电，防干烧，过滤,1.1升以下,北欧欧慕NSH09
卓朗 美国ZoomlandF-649B进口温控电水壶304不锈钢烧水壶 1.7L电热水壶 糖果马卡龙系列电水壶F-649B,卓朗厨具旗舰店,12263864819,698.00,199.00,500,98,500,6,6,卓朗,水壶不错 外观漂亮 使用方便 速度快 没有异味 东西不错 烧水声音小 容量大 不锈钢很好 烧水时间短 外观漂亮,"卓朗 美国ZoomlandF-649B进口温控电水壶304不锈钢烧水壶 1.7L电热水壶 糖果马卡龙系列电水壶F-649B,12263864819, ,1.8kg,中国大陆,F-649B,电热水壶,过热保护，自动断电，防干烧,1.7L,单层不锈钢",过热保护，自动断电，防干烧,1.6-2.0升,卓朗 美国ZoomlandF-649B进口温控电水壶304不锈钢烧水壶 1.7L电热水壶 糖果马卡龙系列电水壶F-649B
苏泊尔（SUPOR)电水壶电热水壶SWF17S01B防烫保温,苏泊尔官方旗舰店,1715127,399.00,299.00,2400,96,2300,50,40,苏泊尔（SUPOR）,外观漂亮 水壶不错 东西不错 使用方便 保温功能好 容量大 速度快 烧水时间短 没有异味 不锈钢很好 外观漂亮 烧水时间短 使用方便 保温功能好 没有异味 东西不错 水壶不错 容量大 外观漂亮 不锈钢很好 水壶不错 使用方便 烧水时间短,"苏泊尔SWF17S01B,1715127,1.76kg,中国大陆,电热水壶,自动断电，防干烧，除氯，保温,1.7L",自动断电，防干烧，除氯，保温,1.6-2.0升,苏泊尔SWF17S01B
飞利浦（PHILIPS）电热水壶 烧水壶 煮水壶 开水壶 保温壶 304不锈钢 HD9316 保温电水壶,飞利浦金创世纪专卖店,15496580178,399.00,178.00,100,96,100,3,3,飞利浦（PHILIP）,不锈钢很好 烧水时间短 保温功能好 外观漂亮 容量大 东西不错 没有异味 使用方便 水壶不错 烧水声音小,"飞利浦（PHILIP） 飞利浦PHILIPS电热水壶烧水壶煮水壶开水壶保温壶304不锈钢 HD9316 保温电水壶,15496580178, ,1.7kg,HD9316,电热水壶,过热保护，自动断电，防干烧，过滤，除氯，保温,1.7L",过热保护，自动断电，防干烧，过滤，除氯，保温,1.6-2.0升,飞利浦（PHILIP） 飞利浦PHILIPS电热水壶烧水壶煮水壶开水壶保温壶304不锈钢 HD9316 保温电水壶
【京仓发货】双模煮水容声电热水瓶5L家用恒温电水壶电热水壶开水壶304不锈钢内胆防干烧保温 咖啡色,生活日记电器专营店,10747319932,599.00,198.00,300,94,300,9,9,None,使用方便 东西不错 容量大 外观漂亮 不锈钢很好 速度快 水壶不错 保温功能好 没有异味 烧水声音小 容量大 使用方便 不锈钢很好 使用方便 水壶不错 保温功能好,"【京仓发货】双模煮水容声电热水瓶5L家用恒温电水壶电热水壶开水壶304不锈钢内胆防干烧保温 咖啡色,10747319932, ,4.3kg,中国大陆,RS-5403C,电热水瓶,过热保护，自动断电，防干烧，保温，预约烧水,1.8L以上,外塑内钢",过热保护，自动断电，防干烧，保温，预约烧水,2.0升以上,【京仓发货】双模煮水容声电热水瓶5L家用恒温电水壶电热水壶开水壶304不锈钢内胆防干烧保温 咖啡色
容声（Ronshen） 电水壶防干烧自动上水电热水壶304不锈钢烧水壶 B1金,地中海电器专营店,11391273883,198.00,168.00,80,94,80,4,1,容声（Ronshen）,还可以吧 东西不错 保温功能好 一般 使用方便 外观漂亮 速度快,"容声（Ronshen） 电水壶防干烧自动上水电热水壶304不锈钢烧水壶 B1金,11391273883, ,3.5kg,中国大陆,容声-B1金,电茶炉,过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1L以下,单层不锈钢",过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,容声（Ronshen） 电水壶防干烧自动上水电热水壶304不锈钢烧水壶 B1金
华生（washon）遥控智能旋转一键全自动上水电热水壶电茶炉 烧水壶热水壶茶具套装S16A,华生家派专卖店,12286437681,488.00,299.00,500,97,500,10,8,华生（washon）,水壶不错 使用方便 东西不错 外观漂亮 速度快 烧水声音小 烧水时间短 没有异味 不锈钢很好 容量大 烧水时间短 东西不错 保温功能好 外观漂亮 外观漂亮 容量大 还可以吧,"华生（washon）遥控智能旋转一键全自动上水电热水壶电茶炉 烧水壶热水壶茶具套装S16A,12286437681, ,2.6kg,中国大陆,电茶炉,过热保护，自动断电，防干烧，电动出水，过滤，保温，自动上水，预设水温，显示水温，智能续水,1L,单层不锈钢",过热保护，自动断电，防干烧，电动出水，过滤，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,华生（washon）遥控智能旋转一键全自动上水电热水壶电茶炉 烧水壶热水壶茶具套装S16A
SUPOR/苏泊尔除氯电热水壶烧水壶304不锈钢电水壶保温开水壶1.7L,格新专营店,14948925363,309.00,189.00,90,95,80,2,3,苏泊尔（SUPOR）,水壶不错 外观漂亮 容量大 烧水时间短 保温功能好 不锈钢很好 使用方便 东西不错,"SUPOR/苏泊尔除氯电热水壶烧水壶304不锈钢电水壶保温开水壶1.7L,14948925363, ,1.5kg,SWF17S16A,电热水壶,自动断电，防干烧，除氯，保温，显示水温,1.7L,双层不锈钢",自动断电，防干烧，除氯，保温，显示水温,1.6-2.0升,SUPOR/苏泊尔除氯电热水壶烧水壶304不锈钢电水壶保温开水壶1.7L
志高（CHIGO） 电水壶 全自动上水电热水壶 不锈钢自动上水电热水壶套装 8218 宝来金(全自动),志高金杞专卖店,10338437184,268.00,188.00,600,94,500,20,10,志高（CHIGO）,水壶不错 烧水声音小 使用方便 外观漂亮 烧水时间短 东西不错 没有异味 不锈钢很好 速度快 保温功能好 烧水声音小 水壶不错 外观漂亮,"志高（CHIGO） 电水壶 全自动上水电热水壶 不锈钢自动上水电热水壶套装 8218 宝来金(全自动),10338437184, ,3.0kg,中国大陆,8218,电茶炉,过热保护，自动断电，防干烧，防倾倒防溢，电动出水，自动上水，预设水温，显示水温，智能续水,1.2L,单层不锈钢",过热保护，自动断电，防干烧，防倾倒防溢，电动出水，自动上水，预设水温，显示水温，智能续水,1.2-1.5升,志高（CHIGO） 电水壶 全自动上水电热水壶 不锈钢自动上水电热水壶套装 8218 宝来金(全自动)
科立泰（QLT）自动上水壶抽水壶电茶盘304不锈钢电热水壶茶具套装QLT-T1210NB,科立泰厨电旗舰店,1011756,798.00,398.00,300,96,300,9,8,科立泰（QLT）,外观漂亮 速度快 没有异味 东西不错 使用方便 烧水时间短 烧水声音小 水壶不错 不锈钢很好 保温功能好,"科立泰T1210NB,1011756,2.94kg,中国大陆,防干烧，过滤，保温",防干烧，过滤，保温,1.1升以下,科立泰T1210NB
品高HQ1006C电水壶 304不锈钢热水壶双层防烫烧水壶家用开水壶1.7L大容量煮水壶 黑色,品高旗舰店,14611158653,399.00,199.00,10,94,10,1,0,品高（HQ）,使用方便 没有异味 外观漂亮 水壶不错 烧水时间短 容量大 保温功能好 不锈钢很好 速度快 烧水声音小 不锈钢很好 容量大 速度快 烧水声音小 烧水时间短,"品高HQ1006C电水壶 304不锈钢热水壶双层防烫烧水壶家用开水壶1.7L大容量煮水壶 黑色,14611158653, ,1.3kg,中国大陆,HQ1006C,电热水壶,自动断电，防干烧,1.7L,外塑内钢",自动断电，防干烧,1.6-2.0升,品高HQ1006C电水壶 304不锈钢热水壶双层防烫烧水壶家用开水壶1.7L大容量煮水壶 黑色
