p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,capacity,X_name
新功（SEKO） 新功K30全自动上水电热水壶304不锈钢烧水壶 泡茶电磁炉电茶壶电水壶 K30(尺寸:37X20)可嵌入茶盘茶桌,新功SEKO官方旗舰店,1694819161,1500.00,369.00,1500,95,1400,30,40,新功（SEKO）,东西不错 外观漂亮 使用方便 水壶不错 不锈钢很好 速度快 没有异味 烧水声音小 烧水时间短 容量大 速度快 水壶不错 使用方便 不锈钢很好 外观漂亮 没有异味 东西不错 不锈钢很好 水壶不错 外观漂亮,"新功（SEKO） 新功K30全自动上水电热水壶304不锈钢烧水壶 泡茶电磁炉电茶壶电水壶 K30(尺寸:37X20)可嵌入茶盘茶桌,1694819161, ,5.0kg,中国大陆,K30\K29,电茶炉,过热保护，自动断电，防倾倒防溢，保温，自动上水，预设水温，显示水温，智能续水,1.2L,单层不锈钢",过热保护，自动断电，防倾倒防溢，保温，自动上水，预设水温，显示水温，智能续水,1.2-1.5升,新功（SEKO） 新功K30全自动上水电热水壶304不锈钢烧水壶 泡茶电磁炉电茶壶电水壶 K30(尺寸:37X20)可嵌入茶盘茶桌
奥克斯（AUX）烧水壶304不锈钢电水壶大容量煲水壶5L AK-15N01,奥克斯厨房电器旗舰店,943371,199.00,99.00,30000,97,29000,700,300,奥克斯（AUX）,容量大 水壶不错 使用方便 速度快 东西不错 不锈钢很好 外观漂亮 烧水时间短 烧水声音小 没有异味 使用方便 还可以吧 东西不错 外观漂亮 容量大,"奥克斯AK-15N01,943371,1.5kg,广东佛山,防干烧",防干烧,2.0升以上,奥克斯AK-15N01
现代（HYUNDAI）养生壶煎药壶多功能玻璃电水壶BD-YS1802黑金,现代厨电旗舰店,1020678,798.00,119.00,56000,97,54000,1100,500,HYUNDAI,使用方便 外观漂亮 东西不错 水壶不错 容量大 速度快 烧水时间短 没有异味 烧水声音小 还可以吧,"HYUNDAIBD-YS1802,1020678,2.35kg,中国大陆,2-4人,分体式,有,微电脑式,玻璃,1.2(含)L-1.5(含)L,养生壶,液晶，指示灯,煮，炖，熬，中药，甜品，保温，预约，火力调节",煮，炖，熬，中药，甜品，保温，预约，火力调节,1.2(含)L-1.5(含)L,HYUNDAIBD-YS1802
小熊（Bear）电水壶ZDH-A17G5 304不锈钢自动断电1.7L电热水壶家用高硼硅玻璃,小熊厨电旗舰店,2020781,319.00,109.00,6700,98,6600,90,50,小熊（Bear）,外观漂亮 水壶不错 使用方便 东西不错 速度快 没有异味 容量大 烧水时间短 烧水声音小 不锈钢很好,"小熊ZDH-A17G5,2020781,1.51kg,佛山顺德,自动断电，防干烧",自动断电，防干烧,1.6-2.0升,小熊ZDH-A17G5
新功（SEKO） 电水壶全自动上水电热水壶304不锈钢热水壶智能感应续水烧水壶N67,新功徽煌专卖店,10098029713,399.00,295.00,1500,98,1500,10,20,新功（SEKO）,水壶不错 东西不错 外观漂亮 使用方便 速度快 烧水声音小 烧水时间短 保温功能好 不锈钢很好 容量大,"新功（SEKO） 电水壶全自动上水电热水壶304不锈钢热水壶智能感应续水烧水壶N67,10098029713, ,3.0kg,中国大陆,新功-N67,电茶炉,过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1L以下,单层不锈钢",过热保护，自动断电，防干烧，防倾倒防溢，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,新功（SEKO） 电水壶全自动上水电热水壶304不锈钢热水壶智能感应续水烧水壶N67
金灶（KAMJOVE）自动上水电热水壶加抽水器茶具电茶壶 热水壶T-22A 黑色,金灶旗舰店,13180426837,210.00,169.00,70,96,70,2,1,金灶（KAMJOVE）,外观漂亮 不锈钢很好 还可以吧,"金灶（KAMJOVE）自动上水电热水壶加抽水器茶具电茶壶 热水壶T-22A 黑色,13180426837, ,1.37kg,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，显示水温,1L以下,单层不锈钢",过热保护，自动断电，防干烧，电动出水，保温，自动上水，显示水温,1.1升以下,金灶（KAMJOVE）自动上水电热水壶加抽水器茶具电茶壶 热水壶T-22A 黑色
美的（Midea）电水壶WHP1703b 304不锈钢电热水壶 1.7L容量 PTC保温烧水壶,美的生活电器自营官方旗舰店,2470289,199.00,139.00,7000,97,6800,100,90,美的（Midea）,外观漂亮 水壶不错 容量大 使用方便 保温功能好 速度快 不锈钢很好 烧水时间短 没有异味 东西不错 不锈钢很好 没有异味 容量大 东西不错 使用方便 还可以吧 不锈钢很好 速度快 东西不错,"美的WHP1703b,2470289,1.8kg,中国大陆,外塑内钢,自动断电，防干烧，保温",自动断电，防干烧，保温,1.6-2.0升,美的WHP1703b
新功（SEKO） 电水壶全自动上水电热水壶304不锈钢烧水壶保温泡茶壶电茶壶F145,地中海电器专营店,11927363612,348.00,298.00,1100,98,1100,9,10,新功（SEKO）,外观漂亮 烧水时间短 烧水声音小 不锈钢很好 没有异味 速度快 保温功能好 使用方便 容量大 东西不错,"新功（SEKO） 电水壶全自动上水电热水壶304不锈钢烧水壶保温泡茶壶电茶壶F145,11927363612, ,2.6kg,中国大陆,新功-F145,电茶炉,自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1L,单层不锈钢",自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,新功（SEKO） 电水壶全自动上水电热水壶304不锈钢烧水壶保温泡茶壶电茶壶F145
拓璞 创造DK342电水壶304不锈钢电热水壶保温迷你烧水壶多功能养生壶旅行壶0.5L 红色,拓璞电器旗舰店,1504044963,598.00,398.00,2000,98,1900,20,10,拓璞,外观漂亮 烧水声音小 水壶不错 东西不错 使用方便 不锈钢很好 没有异味 烧水时间短 保温功能好 速度快 没有异味 使用方便 不锈钢很好 外观漂亮 不锈钢很好 速度快 烧水声音小 东西不错,"拓璞 创造DK342电水壶304不锈钢电热水壶保温迷你烧水壶多功能养生壶旅行壶0.5L 红色,1504044963, ,1.3kg,电热水壶,自动断电，保温,1L以下,外塑内钢",自动断电，保温,1.1升以下,拓璞 创造DK342电水壶304不锈钢电热水壶保温迷你烧水壶多功能养生壶旅行壶0.5L 红色
澳柯玛（AUCMA）ADK-1350H23 不锈钢自动上水电水壶茶具套装,澳柯玛厨电旗舰店,1334510,299.00,99.00,19000,97,18000,300,200,澳柯玛（AUCMA）,使用方便 水壶不错 外观漂亮 东西不错 速度快 烧水时间短 不锈钢很好 没有异味 还可以吧 烧水声音小,"澳柯玛ADK-1350H23,1334510,2.1kg,中国大陆,防干烧",防干烧,1.1升以下,澳柯玛ADK-1350H23
美的(Midea) 电热水壶 MK-TM1502 不锈钢烧水壶 家用热水壶 1.5L 白色,美的中式厨房旗舰店,12301867428,89.00,79.00,4200,97,4100,80,50,美的（Midea）,外观漂亮 水壶不错 容量大 速度快 使用方便 烧水时间短 东西不错 没有异味 不锈钢很好 烧水声音小 烧水时间短 容量大 使用方便 不锈钢很好,"美的(Midea) 电热水壶 MK-TM1502 不锈钢烧水壶 家用热水壶 1.5L 白色,12301867428, ,1.13kg,MK-TM1502,电热水壶,自动断电,1.5L,外塑内钢",自动断电,1.5L,美的(Midea) 电热水壶 MK-TM1502 不锈钢烧水壶 家用热水壶 1.5L 白色
美的（Midea） 电水壶WHJ1705b 304不锈钢 双层防烫 1.7L容量（免运费）,美的生活电器旗舰店,11253524091,119.00,99.00,7000,97,6800,100,80,美的（Midea）,外观漂亮 水壶不错 使用方便 东西不错 容量大 烧水时间短 没有异味 速度快 不锈钢很好 烧水声音小,"美的（Midea） 电水壶WHJ1705b 304不锈钢 双层防烫 1.7L容量（免运费）,11253524091, ,0.98kg,中国大陆,MK-HJ1705b,电热水壶,自动断电，防干烧,1.7L,外塑内钢",自动断电，防干烧,1.6-2.0升,美的（Midea） 电水壶WHJ1705b 304不锈钢 双层防烫 1.7L容量（免运费）
容声(Ronshen)电水壶家用5L大容量电热水壶304不锈钢烧水壶502B-10 咖啡色,地中海生活电器专营店,13308966002,168.00,148.00,100,100,100,0,0,容声（Ronshen）,没有异味 烧水时间短 还可以吧 使用方便 外观漂亮 不锈钢很好 没有异味 使用方便 外观漂亮 不锈钢很好 没有异味 还可以吧,"容声(Ronshen)电水壶家用5L大容量电热水壶304不锈钢烧水壶502B-10 咖啡色,13308966002, ,1.86kg,容声502B-10,欧式电水壶,自动断电，防干烧,1.8L以上,单层不锈钢",自动断电，防干烧,2.0升以上,容声(Ronshen)电水壶家用5L大容量电热水壶304不锈钢烧水壶502B-10 咖啡色
格来德（Grelide）电水壶304不锈钢1.8升WWK-1805S,格来德官方旗舰店,863383,99.00,59.00,51000,97,49000,1100,200,格来德 （Grelide）,水壶不错 使用方便 不锈钢很好 东西不错 速度快 容量大 烧水时间短 没有异味 外观漂亮 烧水声音小 没有异味 使用方便 烧水声音小 容量大 不锈钢很好 水壶不错 速度快 没有异味 容量大,"格来德WWK-1805S,863383,1.2kg,江苏淮安,自动断电，防干烧",自动断电，防干烧,none,格来德WWK-1805S
奔腾（POVOS）电水壶1.5L双层保温食品级304不锈钢绿色S1556,奔腾厨电官方旗舰店,1998216,129.00,69.00,32000,98,31000,400,200,奔腾（POVOS）,外观漂亮 水壶不错 使用方便 不锈钢很好 速度快 烧水时间短 东西不错 没有异味 保温功能好 容量大,"奔腾S1556,1998216,1.24kg,中国大陆,电热水壶,过热保护，自动断电，防干烧，过滤,1.5L,外塑内钢",过热保护，自动断电，防干烧，过滤,1.2-1.5升,奔腾S1556
九阳（Joyoung）电水壶1.7L电热水壶进口品牌温控器无缝内胆K15-F625,九阳厨房电器旗舰店,3400377,199.00,129.00,3900,98,3800,50,30,九阳（Joyoung）,外观漂亮 水壶不错 容量大 使用方便 速度快 东西不错 烧水时间短 不锈钢很好 没有异味 烧水声音小,"九阳K15-F625,3400377,1.5kg,中国大陆,自动断电",自动断电,1.6-2.0升,九阳K15-F625
象印（ZO JIRUSHI） CD-WBH40C 电热水瓶 粉棕色,象印电器旗舰店,664554,1399.00,699.00,7900,98,7700,100,50,象印（ZO JIRUSHI）,外观漂亮 保温功能好 容量大 水壶不错 使用方便 烧水声音小 东西不错 没有异味 速度快 不锈钢很好,"象印CD-WBH40C,664554,3.26kg,深圳",none,none,象印CD-WBH40C
北鼎(BUYDEEM)多功能养生壶 保温玻璃煎药中药煮茶壶 K100,北鼎官方旗舰店,1041443116,1098.00,648.00,6600,98,6500,70,40,北鼎（Buydeem）,外观漂亮 水壶不错 使用方便 东西不错 烧水声音小 没有异味 保温功能好 速度快 不锈钢很好 烧水时间短,"北鼎（Buydeem） 多功能养生壶 保温玻璃煎药中药煮茶壶 K100,1041443116, ,1.85kg,K100,1-2人,分体式,有,微电脑式,玻璃,1.2(含)L-1.5(含)L,养生壶,指示灯,煮，中药，保温，火力调节",煮，中药，保温，火力调节,1.2(含)L-1.5(含)L,北鼎（Buydeem） 多功能养生壶 保温玻璃煎药中药煮茶壶 K100
苏泊尔（SUPOR）电水壶电热水壶SWF17E20B全钢无缝防烫保温,苏泊尔官方旗舰店,3289005,299.00,109.00,3400,98,3300,40,30,苏泊尔（SUPOR）,外观漂亮 水壶不错 容量大 使用方便 不锈钢很好 速度快 东西不错 没有异味 烧水时间短 烧水声音小 容量大 没有异味 还可以吧,"苏泊尔SWF17E20B,3289005,1.48kg,中国大陆,电热水壶,自动断电，防干烧,1.7L,外塑内钢",自动断电，防干烧,1.6-2.0升,苏泊尔SWF17E20B
dostyle电水壶304不锈钢英国温控器玻璃电热水壶EK202（1.7L）,dostyle小家电旗舰店,1140625,299.00,159.00,8100,98,8000,100,60,dostyle,外观漂亮 水壶不错 容量大 烧水时间短 速度快 东西不错 使用方便 没有异味 烧水声音小 不锈钢很好,"dostyleEK202,1140625,1.86kg,中国大陆,自动断电，防干烧",自动断电，防干烧,1.6-2.0升,dostyleEK202
新功（SEKO） 【到付】全自动上水电热水壶电水壶保温玻璃壶烧水壶电泡茶壶泡茶器F143 F143(尺寸37*20)嵌入和桌面两用,新功SEKO官方旗舰店,10658784927,630.00,298.00,1300,97,1200,20,10,新功（SEKO）,水壶不错 使用方便 外观漂亮 东西不错 速度快 烧水时间短 不锈钢很好 保温功能好 烧水声音小 没有异味 使用方便 烧水时间短 外观漂亮 保温功能好 烧水声音小,"新功（SEKO） 【到付】全自动上水电热水壶电水壶保温玻璃壶烧水壶电泡茶壶泡茶器F143 F143(尺寸37*20)嵌入和桌面两用,10658784927, ,3.0kg,中国大陆,F143,电茶炉,过热保护，自动断电，防干烧，防倾倒防溢，保温，自动上水，预设水温，显示水温，智能续水,1L以下,单层不锈钢",过热保护，自动断电，防干烧，防倾倒防溢，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,新功（SEKO） 【到付】全自动上水电热水壶电水壶保温玻璃壶烧水壶电泡茶壶泡茶器F143 F143(尺寸37*20)嵌入和桌面两用
天际（TONZE）BJH-W150T 养生壶玻璃壶花茶壶 灰金款1.5L,none,2986148,269.00,169.00,400,97,400,8,7,None,,,none,none,none
格来德（Grelide）电水壶304不锈钢电热水壶双层防烫1.7升D1513A（粉红）,格来德官方旗舰店,3262481,159.00,59.00,21000,98,21000,200,100,格来德 （Grelide）,外观漂亮 水壶不错 东西不错 使用方便 容量大 速度快 不锈钢很好 没有异味 烧水时间短 烧水声音小,"格来德D1513A,3262481,1.29kg,江苏淮安,自动断电，防干烧，过滤",自动断电，防干烧，过滤,none,格来德D1513A
北欧欧慕（nathome）电水壶保温调温烧水壶0.8L开水壶电热水壶 NSH0801  304不锈钢 鹅黄,北欧欧慕厨电旗舰店,515273,199.00,138.00,41000,96,39000,1200,500,北欧欧慕（nathome）,外观漂亮 使用方便 水壶不错 东西不错 速度快 不锈钢很好 没有异味 烧水时间短 保温功能好 烧水声音小,"北欧欧慕NSH0801,515273,1.1kg,中国大陆,自动断电，防干烧，过滤，保温",自动断电，防干烧，过滤，保温,none,北欧欧慕NSH0801
志高（CHIGO）电水壶2L电热水壶304不锈钢烧水壶ZG-B20,志高厨电旗舰店,5055698,159.00,49.00,5800,97,5600,80,50,志高（CHIGO）,水壶不错 容量大 外观漂亮 不锈钢很好 使用方便 速度快 东西不错 还可以吧 没有异味 烧水声音小 不锈钢很好 保温功能好 烧水声音小 东西不错 外观漂亮,"志高ZG-B20,5055698,1.05kg,中国大陆,电热水壶,自动断电，防干烧,1.8L以上,单层不锈钢",自动断电，防干烧,1.6-2.0升,志高ZG-B20
苏泊尔（SUPOR）电水壶电热水壶SWF17E23A全钢无缝防烫保温,苏泊尔官方旗舰店,3218772,399.00,109.00,9500,98,9300,100,80,苏泊尔（SUPOR）,外观漂亮 水壶不错 容量大 速度快 烧水时间短 使用方便 不锈钢很好 东西不错 没有异味 烧水声音小,"苏泊尔SWF17E23A,3218772,1.35kg,中国大陆,电热水壶,自动断电，防干烧,1.7L,外塑内钢",自动断电，防干烧,1.6-2.0升,苏泊尔SWF17E23A
新功（SEKO） 新功 电磁炉茶具茶炉二合一烧水壶套装自动上水电热水壶电磁茶壶VP15,新功SEKO官方旗舰店,1117383627,468.00,198.00,800,94,800,30,10,新功（SEKO）,东西不错 水壶不错 使用方便 烧水时间短 外观漂亮 烧水声音小 没有异味 速度快 不锈钢很好 还可以吧 使用方便 水壶不错 外观漂亮 还可以吧 东西不错 使用方便 水壶不错 速度快 水壶不错 使用方便,"新功（SEKO） 新功 电磁炉茶具茶炉二合一烧水壶套装自动上水电热水壶电磁茶壶VP15,1117383627, ,3.0kg,VP15,电茶炉,自动断电，保温，自动上水,1L,单层不锈钢",自动断电，保温，自动上水,1.1升以下,新功（SEKO） 新功 电磁炉茶具茶炉二合一烧水壶套装自动上水电热水壶电磁茶壶VP15
半球（Peskoe）电水壶1.8L 304不锈钢电热水壶 双层防烫烧水壶 K217-A,半球厨电旗舰店,4281070,99.00,68.00,3400,98,3300,40,20,半球（Peskoe）,外观漂亮 使用方便 水壶不错 东西不错 速度快 没有异味 不锈钢很好 容量大 还可以吧 烧水时间短,"半球K217-A,4281070,1.2kg,中国大陆,K217-A,电热水壶,过热保护，自动断电，防干烧,1.8L,外塑内钢",过热保护，自动断电，防干烧,1.6-2.0升,半球K217-A
苏泊尔（SUPOR)电水壶电热水壶SWF15E19C马卡龙粉,苏泊尔官方旗舰店,2956059,299.00,89.00,3500,98,3400,40,20,苏泊尔（SUPOR）,外观漂亮 水壶不错 不锈钢很好 东西不错 使用方便 速度快 烧水时间短 容量大 没有异味 保温功能好 还可以吧 容量大 外观漂亮 水壶不错 容量大 没有异味 不锈钢很好,"苏泊尔SWF15E19C,2956059,1.29kg,中国大陆,电热水壶,自动断电，防干烧,1.5L,外塑内钢",自动断电，防干烧,1.2-1.5升,苏泊尔SWF15E19C
金灶（KAMJOVE）食品级不锈钢电热水壶 全钢电茶壶 烧水自动断电 E-400,金灶电水壶旗舰店,1592898381,125.00,69.00,7000,96,6800,100,100,金灶（KAMJOVE）,水壶不错 使用方便 东西不错 不锈钢很好 外观漂亮 烧水时间短 速度快 没有异味 烧水声音小 还可以吧,"金灶（KAMJOVE）食品级不锈钢电热水壶 全钢电茶壶 烧水自动断电 E-400,1592898381, ,0.74kg,中国大陆,电热水壶,自动断电，防干烧,1L以下,单层不锈钢",自动断电，防干烧,1.1升以下,金灶（KAMJOVE）食品级不锈钢电热水壶 全钢电茶壶 烧水自动断电 E-400
苏泊尔（SUPOR）电水壶电热水壶电热水瓶液晶显温4段温控 SWF45E51A,苏泊尔官方旗舰店,4215229,499.00,369.00,800,97,700,10,10,苏泊尔（SUPOR）,使用方便 东西不错 外观漂亮 水壶不错 保温功能好 容量大 不锈钢很好 烧水声音小 速度快 没有异味,"苏泊尔SWF45E51A,4215229,3.22kg,中国大陆,电热水瓶,自动断电，防干烧，电动出水，除氯，保温，显示水温,1.8L以上",自动断电，防干烧，电动出水，除氯，保温，显示水温,2.0升以上,苏泊尔SWF45E51A
九阳（Joyoung） 电水壶不锈钢1.7升热水壶优质温控家用烧水壶JYK-17C15,九阳小阳专卖店,1604604477,199.00,69.00,4100,96,4000,70,70,九阳（Joyoung）,水壶不错 使用方便 东西不错 不锈钢很好 烧水时间短 没有异味 速度快 外观漂亮 容量大 还可以吧 容量大 速度快 不锈钢很好 烧水时间短 水壶不错 使用方便,"九阳（Joyoung） 电水壶不锈钢1.7升热水壶优质温控家用烧水壶JYK-17C15,1604604477, ,1.0kg,电热水壶,保温,1.7L,双层不锈钢",保温,1.6-2.0升,九阳（Joyoung） 电水壶不锈钢1.7升热水壶优质温控家用烧水壶JYK-17C15
北欧欧慕（nathome）电热水壶家用调温保温0.8L NSH0801 蔚蓝,北欧欧慕厨电旗舰店,515272,199.00,99.00,41000,96,39000,1200,500,北欧欧慕（nathome）,外观漂亮 水壶不错 使用方便 东西不错 速度快 没有异味 烧水时间短 保温功能好 不锈钢很好 烧水声音小,"北欧欧慕NSH0801,515272,1.2kg,中国大陆,自动断电，防干烧，保温",自动断电，防干烧，保温,none,北欧欧慕NSH0801
北欧欧慕（nathome）电热水壶家用调温保温0.8L NSH0801 黛粉,北欧欧慕厨电旗舰店,519600,199.00,99.00,41000,96,39000,1200,500,北欧欧慕（nathome）,水壶不错 使用方便 速度快 东西不错 不锈钢很好 烧水时间短 没有异味 保温功能好 烧水声音小 还可以吧,"北欧欧慕NSH0801,519600,1.125kg,中国大陆,自动断电，防干烧，保温",自动断电，防干烧，保温,1.1升以下,北欧欧慕NSH0801
容声（Ronshen） 电热水瓶304不锈钢电水壶5L容量家用电水瓶7556d 咖啡色,容声徽煌专卖店,11338843436,259.00,219.00,100,98,100,1,1,容声（Ronshen）,烧水声音小 容量大 水壶不错 外观漂亮 速度快 保温功能好 东西不错,"容声（Ronshen） 电热水瓶304不锈钢电水壶5L容量家用电水瓶7556d 咖啡色,11338843436, ,3.55kg,中国大陆,容声-7556D咖啡,电热水瓶,电动出水，保温,1.8L以上,双层不锈钢",电动出水，保温,1.8L以上,容声（Ronshen） 电热水瓶304不锈钢电水壶5L容量家用电水瓶7556d 咖啡色
容信 （ROSONE) 电水壶 2L大容量304不锈钢家用烧水煮茶防烫热水壶  多色可选 紫色,容信厨房小电旗舰店,10809292969,79.00,36.90,9900,98,9700,100,50,容信,外观漂亮 使用方便 水壶不错 东西不错 速度快 容量大 不锈钢很好 没有异味 烧水时间短 烧水声音小,"容信 （ROSONE) 电水壶 2L大容量304不锈钢家用烧水煮茶防烫热水壶  多色可选 紫色,10809292969, ,1.5kg,中国大陆,XD-985H/ZX-200B6,电热水壶,自动断电，防干烧,1.8L以上,外塑内钢",自动断电，防干烧,1.6-2.0升,容信 （ROSONE) 电水壶 2L大容量304不锈钢家用烧水煮茶防烫热水壶  多色可选 紫色
科立泰（QLT）自动抽水壶上水壶电茶盘304不锈钢电热水壶茶具套装QLT-T1210E,科立泰厨电旗舰店,3652007,299.00,99.90,25000,96,24000,500,300,科立泰（QLT）,水壶不错 使用方便 东西不错 速度快 不锈钢很好 外观漂亮 烧水时间短 还可以吧 没有异味 烧水声音小 东西不错 烧水时间短,"科立泰QLT-1210E,3652007,1.96kg,中国大陆,自动断电，防干烧，过滤",自动断电，防干烧，过滤,1.1升以下,科立泰QLT-1210E
电热水壶全自动电水壶烧水壶304不锈钢6L-8L大容量 8L,嘉億电器旗舰店,15200669560,195.00,159.00,100,97,100,1,3,嘉億（CAREYER）,不锈钢很好 容量大 外观漂亮 水壶不错 使用方便 速度快 保温功能好 东西不错 烧水时间短 烧水声音小 使用方便 烧水声音小 保温功能好 还可以吧 东西不错,"电热水壶全自动电水壶烧水壶304不锈钢6L-8L大容量 8L,15200669560, ,2.0kg,中国大陆,电热水壶,过热保护，自动断电，防干烧，过滤,1.8L以上,双层不锈钢",过热保护，自动断电，防干烧，过滤,2.0升以上,电热水壶全自动电水壶烧水壶304不锈钢6L-8L大容量 8L
科立泰（QLT）自动抽水壶上水壶上水器电茶盘电热水壶电子茶盘泡茶机茶具套装 QLT-T1210BA,科立泰厨电旗舰店,989744,368.00,99.90,25000,96,24000,500,300,科立泰（QLT）,使用方便 水壶不错 东西不错 速度快 外观漂亮 烧水时间短 不锈钢很好 没有异味 还可以吧 烧水声音小 东西不错 烧水时间短,"科立泰QLT-T1210B,989744,1.78kg,中国大陆,自动断电，防干烧",自动断电，防干烧,1.1升以下,科立泰QLT-T1210B
澳柯玛（AUCMA）茶吧机立式饮水机家用自动上水壶多功能触屏上水器烧水壶YR5A-S01,澳柯玛厨电旗舰店,3205877,899.00,569.00,800,95,700,20,10,澳柯玛（AUCMA）,外观漂亮 东西不错 使用方便 速度快 烧水时间短 保温功能好 水壶不错 容量大 不锈钢很好 没有异味,"澳柯玛YR5A-S01,3205877,15.51kg,中国 青岛,防干烧，保温",防干烧，保温,1.1升以下,澳柯玛YR5A-S01
容声（Ronshen） 自动上水电热水壶304不锈钢电水壶快速热水壶烧水壶E15 金色,地中海生活电器专营店,1774265742,199.00,119.00,5900,97,5700,100,80,容声（Ronshen）,使用方便 水壶不错 速度快 烧水时间短 东西不错 外观漂亮 不锈钢很好 没有异味 还可以吧 烧水声音小 东西不错 使用方便 外观漂亮 速度快,"容声（Ronshen） 自动上水电热水壶304不锈钢电水壶快速热水壶烧水壶E15 金色,1774265742, ,1.855kg,中国大陆,容声E15,电茶炉,防干烧，自动上水，预设水温，显示水温,1L,单层不锈钢",防干烧，自动上水，预设水温，显示水温,1.1升以下,容声（Ronshen） 自动上水电热水壶304不锈钢电水壶快速热水壶烧水壶E15 金色
格来德 (Grelide )电水壶304不锈钢三段调温双层防烫数显1.2L电热水壶D1206AEK,格来德官方旗舰店,3970067,299.00,109.00,3700,97,3600,50,20,格来德 （Grelide）,外观漂亮 东西不错 水壶不错 使用方便 速度快 不锈钢很好 保温功能好 烧水时间短 烧水声音小 没有异味 使用方便 不锈钢很好,"格来德D1206AEK,3970067,2.0kg,广东佛山,外塑内钢,自动断电，防干烧，过滤，保温",自动断电，防干烧，过滤，保温,1.2-1.5升,格来德D1206AEK
格立高（Geligao）电水壶 电热水壶4.2L大容量4201M 柠檬黄,格立高旗舰店,11243301419,299.00,139.00,3000,99,2900,20,10,格立高（Geligao）,外观漂亮 水壶不错 使用方便 速度快 东西不错 容量大 烧水时间短 烧水声音小 没有异味 保温功能好 水壶不错 外观漂亮,"格立高（Geligao）电水壶 电热水壶4.2L大容量4201M 柠檬黄,11243301419, ,1.7kg,中国大陆,电热水壶,自动断电，防干烧,1.8L以上,单层不锈钢",自动断电，防干烧,2.0升以上,格立高（Geligao）电水壶 电热水壶4.2L大容量4201M 柠檬黄
半球(peskoe) 电水壶 304不锈钢自动断电防干烧电热水壶AZF-B20 咖啡色,全球专营店,12499356042,79.00,44.90,13000,96,12000,300,200,半球（Peskoe）,水壶不错 外观漂亮 使用方便 容量大 东西不错 速度快 不锈钢很好 烧水时间短 没有异味 保温功能好,"半球(peskoe) 电水壶 304不锈钢自动断电防干烧电热水壶AZF-B20 咖啡色,12499356042, ,1.2kg,中国大陆,AZF-B20电水壶,电热水壶,自动断电，防干烧,1.8L以上,外塑内钢",自动断电，防干烧,1.6-2.0升,半球(peskoe) 电水壶 304不锈钢自动断电防干烧电热水壶AZF-B20 咖啡色
九阳（Joyoung）电水壶1.5L电热水壶双层壶体K15-F628,九阳厨房电器旗舰店,3478846,199.00,99.00,4700,98,4700,50,30,九阳（Joyoung）,外观漂亮 水壶不错 使用方便 东西不错 速度快 不锈钢很好 烧水时间短 没有异味 烧水声音小 保温功能好,"九阳K15-F628,3478846,1.33kg,中国大陆,外塑内钢,自动断电，防干烧",自动断电，防干烧,1.2-1.5升,九阳K15-F628
利仁（Liven）电热水瓶4.6L 304不锈钢电水壶家用保温电热水壶烧水壶SP-A4600,利仁电器旗舰店,5189300,409.00,199.00,70,96,70,2,1,利仁（Liven）,保温功能好 没有异味 外观漂亮 烧水时间短 水壶不错 使用方便 烧水声音小 速度快 容量大 不锈钢很好,"SP-A4600,5189300,3.2kg,中国大陆,外塑内钢,防干烧，电动出水，保温,电热水瓶",防干烧，电动出水，保温,2.0升以上,SP-A4600
澳柯玛（AUCMA）ADK-1350H23 不锈钢电水壶 自动上水电热水壶 茶具套装,澳柯玛厨电旗舰店,1977740,299.00,139.00,4500,97,4300,80,60,澳柯玛（AUCMA）,水壶不错 使用方便 外观漂亮 东西不错 速度快 烧水时间短 没有异味 不锈钢很好 烧水声音小 还可以吧,"澳柯玛ADK-1350H23,1977740,2.05kg,中国大陆,自动断电，防干烧",自动断电，防干烧,1.1升以下,澳柯玛ADK-1350H23
新功（SEKO） 新功K30全自动上水电热水壶304不锈钢烧水壶 泡茶电磁炉电茶壶电水壶 K29(尺寸:37X23)可嵌入茶盘茶桌,新功SEKO官方旗舰店,1694819162,1500.00,398.00,1500,95,1400,30,40,新功（SEKO）,外观漂亮 使用方便 还可以吧 东西不错 没有异味 保温功能好 不锈钢很好 一般 烧水时间短 容量大 速度快 水壶不错 使用方便 不锈钢很好 外观漂亮 没有异味 东西不错 不锈钢很好 水壶不错 外观漂亮,"新功（SEKO） 新功K30全自动上水电热水壶304不锈钢烧水壶 泡茶电磁炉电茶壶电水壶 K29(尺寸:37X23)可嵌入茶盘茶桌,1694819162, ,5.0kg,中国大陆,K30\K29,电茶炉,过热保护，自动断电，防倾倒防溢，保温，自动上水，预设水温，显示水温，智能续水,1.2L,单层不锈钢",过热保护，自动断电，防倾倒防溢，保温，自动上水，预设水温，显示水温，智能续水,1.2-1.5升,新功（SEKO） 新功K30全自动上水电热水壶304不锈钢烧水壶 泡茶电磁炉电茶壶电水壶 K29(尺寸:37X23)可嵌入茶盘茶桌
