p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,capacity,X_name
澳柯玛（AUCMA）ADK-1800D39 1.7L304不锈钢双层防烫电热水壶,澳柯玛厨电旗舰店,2518072,169,69,6000,99,5900,80,20,澳柯玛（AUCMA）,外观漂亮 水壶不错 使用方便 容量大 速度快 东西不错 不锈钢很好 烧水时间短 没有异味 保温功能好 保温功能好 烧水声音小 保温功能好 速度快 外观漂亮,"澳柯玛ADK-1800D39,2518072,1.39kg,中国大陆,保温",保温,none,澳柯玛ADK-1800D39
容声(Ronshen)电水壶304不锈钢电热水壶自动断电热水烧水壶 2L 容声-20H2,地中海电器专营店,13669805352,69,39.9,6100,95,5800,100,100,容声（Ronshen）,水壶不错 使用方便 烧水时间短 容量大 烧水声音小 东西不错 不锈钢很好 没有异味 外观漂亮 还可以吧,"容声(Ronshen)电水壶304不锈钢电热水壶自动断电热水烧水壶 2L 容声-20H2,13669805352, ,1.2kg,中国大陆,电热水壶,过热保护，自动断电，防干烧，防倾倒防溢,1.8L以上,单层不锈钢",过热保护，自动断电，防干烧，防倾倒防溢,1.6-2.0升,容声(Ronshen)电水壶304不锈钢电热水壶自动断电热水烧水壶 2L 容声-20H2
虎牌 (Tiger) PYH-A22C 电气热水瓶,虎牌厨电旗舰店,2408589,1499,1088,50,98,50,1,0,虎牌（TIGER）,水壶不错 使用方便 外观漂亮 没有异味 东西不错 不锈钢很好 速度快 烧水声音小 保温功能好 还可以吧 外观漂亮 使用方便,"虎牌PYH-A22C,2408589,3.42kg,上海,电热水瓶",none,2.0升以上,虎牌PYH-A22C
美的(Midea)电热水壶304不锈钢烧水自动断电MK-SJ1761b 茶色,美的厨房小电生活专卖店,11605036890,399,359,50,98,50,1,0,美的（Midea）,烧水声音小 不锈钢很好 速度快 没有异味 东西不错 使用方便 还可以吧 水壶不错,"美的(Midea)电热水壶304不锈钢烧水自动断电MK-SJ1761b 茶色,11605036890, ,1.68kg,欧式电水壶,自动断电，防干烧,1.7L,单层不锈钢",自动断电，防干烧,1.6-2.0升,美的(Midea)电热水壶304不锈钢烧水自动断电MK-SJ1761b 茶色
北欧欧慕（nathome）电热水壶家用自动断电1.7L欧式复古 NSH663 蓝色,北欧欧慕厨电旗舰店,4204685,599,399,100,98,100,2,1,北欧欧慕（nathome）,烧水时间短 没有异味 使用方便 烧水声音小 水壶不错 外观漂亮 容量大 东西不错 速度快 不锈钢很好 烧水时间短 外观漂亮 保温功能好 速度快 容量大 外观漂亮 容量大 没有异味 不锈钢很好 烧水声音小 使用方便 水壶不错 烧水声音小 外观漂亮 东西不错 烧水时间短 水壶不错 外观漂亮 东西不错 烧水声音小 水壶不错 速度快 烧水声音小 保温功能好 使用方便 烧水声音小 东西不错 没有异味 不锈钢很好 烧水时间短 水壶不错 外观漂亮 没有异味 烧水声音小 使用方便,"北欧欧慕NSH663,4204685,1.76kg,中国浙江,单层不锈钢,过热保护，自动断电，防干烧，过滤,1.7L",过热保护，自动断电，防干烧，过滤,1.6-2.0升,北欧欧慕NSH663
金灶（KAMJOVE）电热水壶 快速电热水壶 电茶壶功夫茶具烧水壶 T-75,金灶电水壶旗舰店,1592962116,98,79,900,95,900,20,20,金灶（KAMJOVE）,水壶不错 外观漂亮 不锈钢很好 东西不错 使用方便 烧水时间短 还可以吧 烧水声音小 速度快 没有异味 烧水时间短 外观漂亮 水壶不错 不锈钢很好 烧水声音小,"金灶（KAMJOVE）电热水壶 快速电热水壶 电茶壶功夫茶具烧水壶 T-75,1592962116, ,0.71kg,电热水壶,自动断电，防干烧,1L以下,单层不锈钢",自动断电，防干烧,1.1升以下,金灶（KAMJOVE）电热水壶 快速电热水壶 电茶壶功夫茶具烧水壶 T-75
新功SEKO 全自动水壶 自动上水玻璃电水壶 茶具套装电茶壶茶炉 水晶养生壶泡茶壶 F99 金色,新功SEKO官方旗舰店,1455474752,1008,498,100,95,100,5,3,新功（SEKO）,东西不错 容量大 外观漂亮 还可以吧 水壶不错 不锈钢很好 使用方便 速度快 烧水时间短 没有异味,"新功SEKO 全自动水壶 自动上水玻璃电水壶 茶具套装电茶壶茶炉 水晶养生壶泡茶壶 F99 金色,1455474752, ,5.0kg,F99,电茶炉,过热保护，自动断电，防干烧，防倾倒防溢，自动上水，预设水温，显示水温，智能续水,1L,耐高温玻璃",过热保护，自动断电，防干烧，防倾倒防溢，自动上水，预设水温，显示水温，智能续水,1.1升以下,新功SEKO 全自动水壶 自动上水玻璃电水壶 茶具套装电茶壶茶炉 水晶养生壶泡茶壶 F99 金色
拓璞创造DK342电水壶304不锈钢电热水壶保温迷你烧水壶多功能养生壶旅行壶0.5L 黄色,拓璞电器旗舰店,1504044965,598,398,1900,98,1900,20,10,拓璞,外观漂亮 使用方便 不锈钢很好 水壶不错 没有异味 烧水时间短 速度快 烧水声音小 还可以吧 保温功能好 没有异味 使用方便 不锈钢很好 外观漂亮 容量大 东西不错 保温功能好 速度快 烧水声音小 烧水时间短 外观漂亮,"拓璞创造DK342电水壶304不锈钢电热水壶保温迷你烧水壶多功能养生壶旅行壶0.5L 黄色,1504044965, ,1.3kg,电热水壶,自动断电，保温,1L以下,外塑内钢",自动断电，保温,1.1升以下,拓璞创造DK342电水壶304不锈钢电热水壶保温迷你烧水壶多功能养生壶旅行壶0.5L 黄色
容威电水壶自动上水电热水壶烧水壶抽水壶茶具304不锈钢开水壶加水器电茶炉套装BDC117 黑色,容威电器旗舰店,1541345975,199,109,2600,93,2400,100,70,容威（rongwei）,水壶不错 使用方便 外观漂亮 速度快 烧水时间短 东西不错 烧水声音小 不锈钢很好 保温功能好 没有异味 速度快 保温功能好 外观漂亮 没有异味 烧水声音小 烧水时间短 使用方便 外观漂亮 东西不错 水壶不错 烧水时间短 速度快 外观漂亮 水壶不错 使用方便 烧水声音小 东西不错 东西不错 不锈钢很好 使用方便 还可以吧,"容威电水壶自动上水电热水壶烧水壶抽水壶茶具304不锈钢开水壶加水器电茶炉套装BDC117 黑色,1541345975, ,1.8kg,中国大陆,JRF-BDC117,电热水壶,过热保护，自动断电，防干烧，电动出水,1L,单层不锈钢",过热保护，自动断电，防干烧，电动出水,1.1升以下,容威电水壶自动上水电热水壶烧水壶抽水壶茶具304不锈钢开水壶加水器电茶炉套装BDC117 黑色
象印（ZOJIRUSHI） 电热水瓶 日本原装进口 微电脑VE真空保温电水壶4L/5L CV-DSH40C-XA本色4L,象印旗舰店,1648549270,5999,2499,100,97,100,3,0,象印（ZOJIRUSHI）,保温功能好 速度快 东西不错 烧水声音小 使用方便 水壶不错 外观漂亮 烧水时间短 没有异味 不锈钢很好 容量大 外观漂亮 速度快 水壶不错 保温功能好 烧水时间短 速度快 保温功能好 烧水声音小 容量大 速度快 水壶不错 一般 保温功能好,"象印（ZOJIRUSHI） 电热水瓶 日本原装进口 微电脑VE真空保温电水壶4L/5L CV-DSH40C-XA本色4L,1648549270, ,2.4kg,CV-DSH40/50C,电热水瓶,防干烧，电动出水，除氯，保温，预约烧水,1.8L以上,外塑内钢",防干烧，电动出水，除氯，保温，预约烧水,2.0升以上,象印（ZOJIRUSHI） 电热水瓶 日本原装进口 微电脑VE真空保温电水壶4L/5L CV-DSH40C-XA本色4L
松下（Panasonic）家用电热水瓶NC-SC4000多功能预约电烧开水壶电热保温瓶4升 白金NC-SC4000-WN 4L,松下天硕专卖店,11498896821,3990,1759,10,100,10,0,0,松下（Panasonic）,不锈钢很好 使用方便 不锈钢很好 使用方便,"松下（Panasonic）家用电热水瓶NC-SC4000多功能预约电烧开水壶电热保温瓶4升 白金NC-SC4000-WN 4L,11498896821, ,3.3kg,中国大陆,NC-SC4000,电热水壶,防干烧，电动出水，除氯，保温，预约烧水,1.8L以上,双层不锈钢",防干烧，电动出水，除氯，保温，预约烧水,2.0升以上,松下（Panasonic）家用电热水瓶NC-SC4000多功能预约电烧开水壶电热保温瓶4升 白金NC-SC4000-WN 4L
虎牌（Tiger）PDU-A50C 日本进口电热水瓶,虎牌厨电旗舰店,1292633,3598,2888,100,95,100,4,2,虎牌（TIGER）,东西不错 水壶不错 使用方便 容量大 速度快 外观漂亮 烧水时间短 烧水声音小 没有异味 不锈钢很好 烧水时间短 容量大 外观漂亮 使用方便 东西不错 东西不错 水壶不错,"虎牌PDU-A50C,1292633,4.29kg,日本,电热水瓶",none,2.0升以上,虎牌PDU-A50C
北鼎(BUYDEEM)K205炫彩全304不锈钢电水壶 标准装 冰心薄荷绿,北鼎电器专卖店,1547385103,1098,698,4100,100,4100,9,10,北鼎（Buydeem）,还可以吧 一般 外观漂亮 东西不错 不锈钢很好 烧水时间短 水壶不错 速度快 烧水声音小 没有异味 不锈钢很好 烧水声音小 东西不错 水壶不错 水壶不错 使用方便 东西不错 不锈钢很好 保温功能好 烧水时间短,"北鼎(BUYDEEM)K205炫彩全304不锈钢电水壶 标准装 冰心薄荷绿,1547385103, ,1.77kg,K205,电热水壶,自动断电,1.5L,单层不锈钢",自动断电,1.2-1.5升,北鼎(BUYDEEM)K205炫彩全304不锈钢电水壶 标准装 冰心薄荷绿
新功SEKO 电水壶不锈钢 热水壶 电热水壶 全自动上水电热水壶 烧水壶电泡茶壶 F90,新功SEKO官方旗舰店,1352922908,688,299,300,94,300,8,10,新功（SEKO）,使用方便 外观漂亮 没有异味 水壶不错 东西不错 不锈钢很好 容量大 保温功能好 烧水声音小 烧水时间短 外观漂亮 烧水时间短 烧水声音小 不锈钢很好 没有异味 不锈钢很好 水壶不错 烧水时间短 使用方便,"新功SEKO 电水壶不锈钢 热水壶 电热水壶 全自动上水电热水壶 烧水壶电泡茶壶 F90,1352922908, ,5.0kg,F90,电茶炉,过热保护，自动断电，防干烧，自动上水，预设水温，显示水温，智能续水,1L,单层不锈钢",过热保护，自动断电，防干烧，自动上水，预设水温，显示水温，智能续水,1.1升以下,新功SEKO 电水壶不锈钢 热水壶 电热水壶 全自动上水电热水壶 烧水壶电泡茶壶 F90
ZOJIRUSHI象印电水壶家用不锈钢真空电热水瓶 CK-EAH10C-RA红色 1L,象印泰璞专卖店,1717704665,1389,1099,100,96,100,4,2,象印（ZO JIRUSHI）,没有异味 保温功能好 还可以吧 一般 使用方便 烧水时间短 容量大 水壶不错 不锈钢很好 烧水声音小,"ZOJIRUSHI象印电水壶家用不锈钢真空电热水瓶 CK-EAH10C-RA红色 1L,1717704665, ,1.2kg,CK-EAEH10C,电热水壶,过热保护，自动断电，过滤，保温,1L,外塑内钢",过热保护，自动断电，过滤，保温,1.1升以下,ZOJIRUSHI象印电水壶家用不锈钢真空电热水瓶 CK-EAH10C-RA红色 1L
小鸭（littleduck）电热水壶陶瓷自动上水套装智能保温家用煮茶器抽水烧水壶XY12 双陶瓷款,小鸭瑞多专卖店,12594002949,598,238,40,98,40,0,1,小鸭（LittleDuck）,东西不错 速度快 没有异味 使用方便 水壶不错 烧水声音小 容量大 烧水时间短 外观漂亮 还可以吧 水壶不错 东西不错 外观漂亮 速度快,"小鸭（littleduck）电热水壶陶瓷自动上水套装智能保温家用煮茶器抽水烧水壶XY12 双陶瓷款,12594002949, ,5.0kg,中国大陆,XY12-12,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温,1.2L,陶瓷",过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温,1.2-1.5升,小鸭（littleduck）电热水壶陶瓷自动上水套装智能保温家用煮茶器抽水烧水壶XY12 双陶瓷款
象印（ZOJIRUSHI）电热水瓶 家用微电脑多功能可定时电热水壶3L/4L WBH WBH30C-TS银棕-3L,象印官方旗舰店,10008730727,3398,999,1000,97,900,10,20,象印（ZO JIRUSHI）,非常喜欢 正品行货 没有异味 杯子不错 物有所值 保温效果好 超级赞的 客服态度好 保温性能好 超级爱哦 价格便宜 包装很好 超级赞的 保温时间长 保温效果好 老婆很喜欢 价格便宜 保温性能好 没有异味 老婆很喜欢 保温效果好 包装很好 正品行货,"象印（ZOJIRUSHI）电热水瓶 家用微电脑多功能可定时电热水壶3L/4L WBH WBH30C-TS银棕-3L,10008730727, ,2.3kg,CD-WBH30/40/50C,电热水壶,自动断电，防干烧，防倾倒防溢，电动出水，保温，预约烧水，预设水温,1.8L以上,单层不锈钢",自动断电，防干烧，防倾倒防溢，电动出水，保温，预约烧水，预设水温,1.8L以上,象印（ZOJIRUSHI）电热水瓶 家用微电脑多功能可定时电热水壶3L/4L WBH WBH30C-TS银棕-3L
金灶（KAMJOVE）鸡翅木 实木茶盘木雕泡茶机 全自动茶具套装 R-350A 搭配K9炉 KP-90茶具 P-302桶,金灶电水壶旗舰店,12737931722,1100,759,100,96,100,3,3,金灶（KAMJOVE）,保温功能好 东西不错 速度快 外观漂亮,"金灶（KAMJOVE）鸡翅木 实木茶盘木雕泡茶机 全自动茶具套装 R-350A 搭配K9炉 KP-90茶具 P-302桶,12737931722, ,5.6kg,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1L以下,单层不锈钢",过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,金灶（KAMJOVE）鸡翅木 实木茶盘木雕泡茶机 全自动茶具套装 R-350A 搭配K9炉 KP-90茶具 P-302桶
金灶（KAMJOVE）电热水壶 保温电茶壶 自动断电烧水壶 T-808,金灶电水壶旗舰店,1593031129,120,95,1400,94,1300,40,50,金灶（KAMJOVE）,水壶不错 烧水时间短 使用方便 速度快 外观漂亮 不锈钢很好 东西不错 保温功能好 没有异味 还可以吧 保温功能好 水壶不错,"金灶（KAMJOVE）电热水壶 保温电茶壶 自动断电烧水壶 T-808,1593031129, ,0.8kg,电热水壶,自动断电，防干烧，保温,1L以下,单层不锈钢",自动断电，防干烧，保温,1.1升以下,金灶（KAMJOVE）电热水壶 保温电茶壶 自动断电烧水壶 T-808
金灶（KAMJOVE）电水壶全自动电热壶电茶壶不锈钢电茶炉茶具电热水壶 K9-(37*20)按键侧面,华韵尚品家居专营店,13231526743,599,298,30,100,30,0,0,金灶（KAMJOVE）,没有异味 水壶不错 使用方便 烧水时间短 保温功能好 容量大 速度快 使用方便 烧水时间短 保温功能好 容量大 速度快,"金灶（KAMJOVE）电水壶全自动电热壶电茶壶不锈钢电茶炉茶具电热水壶 K9-(37*20)按键侧面,13231526743, ,4.3kg,中国大陆,电茶炉,过热保护，自动断电，防干烧，保温，自动上水，显示水温，智能续水,1L以下,单层不锈钢",过热保护，自动断电，防干烧，保温，自动上水，显示水温，智能续水,1.1升以下,金灶（KAMJOVE）电水壶全自动电热壶电茶壶不锈钢电茶炉茶具电热水壶 K9-(37*20)按键侧面
格来德（Grelide）电水壶304不锈钢4.2升242S,格来德官方旗舰店,3327008,299,159,1100,99,1100,10,5,格来德 （Grelide）,使用方便 水壶不错 容量大 外观漂亮 不锈钢很好 速度快 烧水时间短 没有异味 东西不错 烧水声音小 东西不错 速度快 使用方便 容量大 外观漂亮 保温功能好 烧水时间短 烧水声音小 使用方便 容量大 不锈钢很好 烧水时间短 没有异味 烧水时间短 水壶不错 保温功能好 容量大,"格来德242S,3327008,1.6kg,江苏淮安,自动断电，防干烧",自动断电，防干烧,none,格来德242S
金灶（KAMJOVE）鸡翅木 实木茶盘木雕泡茶机 全自动茶具套装 R-350A 搭配G9炉 KP-90茶具 P-302桶,金灶电水壶旗舰店,12737931724,1100,959,100,96,100,3,3,金灶（KAMJOVE）,使用方便 保温功能好 外观漂亮 烧水声音小 速度快 东西不错 没有异味,"金灶（KAMJOVE）鸡翅木 实木茶盘木雕泡茶机 全自动茶具套装 R-350A 搭配G9炉 KP-90茶具 P-302桶,12737931724, ,5.6kg,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1L以下,单层不锈钢",过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温，智能续水,1.1升以下,金灶（KAMJOVE）鸡翅木 实木茶盘木雕泡茶机 全自动茶具套装 R-350A 搭配G9炉 KP-90茶具 P-302桶
美的(Midea)电热水瓶家用保温304不锈钢5L泡奶冲茶PF704C-50G 褐色,美的厨房小电生活专卖店,11349653102,499,499,9,100,9,0,0,美的（Midea）,烧水声音小 没有异味 使用方便 容量大 速度快 保温功能好 烧水时间短 烧水声音小 没有异味 保温功能好 使用方便 烧水时间短 容量大 烧水声音小 没有异味 使用方便 速度快,"美的(Midea)电热水瓶家用保温304不锈钢5L泡奶冲茶PF704C-50G 褐色,11349653102, ,4.5kg,开水器,保温,1.8L以上,外塑内钢",保温,2.0升以上,美的(Midea)电热水瓶家用保温304不锈钢5L泡奶冲茶PF704C-50G 褐色
半球（peskoe）电水壶 2升304不锈钢自动断电防干烧电热水壶ZM-520A 2L 蓝色,半球厨房电器旗舰店,11594026118,179,58,2400,94,2300,80,60,半球（Peskoe）,水壶不错 容量大 外观漂亮 不锈钢很好 使用方便 烧水声音小 东西不错 还可以吧 保温功能好 速度快,"半球（peskoe）电水壶 2升304不锈钢自动断电防干烧电热水壶ZM-520A 2L 蓝色,11594026118, ,2.0kg,中国大陆,ZM-520A,电热水壶,自动断电，防干烧,1.8L以上,外塑内钢",自动断电，防干烧,2.0升以上,半球（peskoe）电水壶 2升304不锈钢自动断电防干烧电热水壶ZM-520A 2L 蓝色
长虹开水壶电热水壶防烫电烧水壶304不锈钢煮茶黑茶家用电水壶烧水器家用自 粉红色,生活日记电器专营店,11468481945,299,59,800,96,800,10,10,长虹（CHANGHONG）,外观漂亮 没有异味 速度快 还可以吧 东西不错 使用方便 保温功能好 容量大 烧水时间短 水壶不错,"长虹开水壶电热水壶防烫电烧水壶304不锈钢煮茶黑茶家用电水壶烧水器家用自 粉红色,11468481945, ,1.0kg,中国大陆,CSH-18D66F,电热水壶,过热保护，自动断电，防干烧，保温，预约烧水,1.8L,外塑内钢",过热保护，自动断电，防干烧，保温，预约烧水,1.8L,长虹开水壶电热水壶防烫电烧水壶304不锈钢煮茶黑茶家用电水壶烧水器家用自 粉红色
美的（Midea）电水壶 1.7L 外塑内刚双层防烫   无缝一体内胆 WH517E2b,美的瑞博华海专卖店,1791799261,279,109,2100,95,1900,60,50,美的（Midea）,外观漂亮 容量大 水壶不错 使用方便 不锈钢很好 速度快 东西不错 烧水时间短 没有异味 保温功能好 东西不错 保温功能好 使用方便 外观漂亮 东西不错,"美的（Midea）电水壶 1.7L 外塑内刚双层防烫   无缝一体内胆 WH517E2b ,1791799261, ,1.13kg,电热水壶,自动断电，防干烧,1.7L,外塑内钢",自动断电，防干烧,1.6-2.0升,美的（Midea）电水壶 1.7L 外塑内刚双层防烫   无缝一体内胆 WH517E2b 
格来德（Grelide）电水壶304不锈钢PTC保温双层防烫1.7升D1808BK,格来德官方旗舰店,2909090,199,99,800,98,800,10,4,格来德 （Grelide）,水壶不错 容量大 外观漂亮 烧水时间短 使用方便 保温功能好 东西不错 不锈钢很好 还可以吧 没有异味 使用方便 保温功能好 没有异味 不锈钢很好 东西不错,"格来德D1808BK,2909090,1.47kg,广东佛山,外塑内钢,自动断电，防干烧，保温",自动断电，防干烧，保温,none,格来德D1808BK
心好电磁茶炉自动上水茶具套装 泡茶电磁炉三合一 电热水壶烧水壶K7 电磁茶炉双壶款,心好电器旗舰店,1757469753,588,398,3900,98,3900,20,20,心好（xinhao）,使用方便 烧水声音小 保温功能好 外观漂亮 价格便宜 物超所值 和图片一样 值得推荐 和描述一样 物美价廉 外观漂亮 使用方便 烧水时间短 使用方便 速度快 没有异味,"心好电磁茶炉自动上水茶具套装 泡茶电磁炉三合一 电热水壶烧水壶K7 电磁茶炉双壶款,1757469753, ,4.0kg,中国大陆,电茶炉,过热保护，自动断电，防干烧，电动出水，自动上水,1.2L,单层不锈钢",过热保护，自动断电，防干烧，电动出水，自动上水,1.2-1.5升,心好电磁茶炉自动上水茶具套装 泡茶电磁炉三合一 电热水壶烧水壶K7 电磁茶炉双壶款
龙的longde玻璃电水壶热水壶烧水壶高硼硅玻璃304不锈钢1.7L大容量LD-1989,龙的厨房电器专卖店,10359460975,594,89,400,99,400,6,0,龙的（Longde）,外观漂亮 使用方便 水壶不错 速度快 东西不错 烧水声音小 容量大 烧水时间短 不锈钢很好 没有异味 使用方便 没有异味 容量大 速度快 外观漂亮 没有异味 烧水声音小 外观漂亮 使用方便 水壶不错 烧水声音小 没有异味 速度快 保温功能好 外观漂亮,"龙的longde玻璃电水壶热水壶烧水壶高硼硅玻璃304不锈钢1.7L大容量LD-1989,10359460975, ,1.56kg,中国大陆,LD-1989,电热水壶,自动断电，防干烧,1.7L,耐高温玻璃",自动断电，防干烧,1.6-2.0升,龙的longde玻璃电水壶热水壶烧水壶高硼硅玻璃304不锈钢1.7L大容量LD-1989
西摩（SMAL）WK-9816C 小智电水壶 控温/保温/恒温冲奶器1.7L(升级版）,西摩自营旗舰店,1289825,999,599,100,97,100,3,1,西摩（SMAL）,还可以吧 烧水声音小 烧水时间短 水壶不错 不锈钢很好 外观漂亮 使用方便 容量大 没有异味 东西不错 容量大 使用方便 保温功能好,"西摩WK-9816C(升级版）,1289825,2.32kg,中国大陆",none,1.6-2.0升,西摩WK-9816C(升级版）
澳大利亚铂富（Breville） 煮茶器  养生茶壶 BTM800 1.5L,Breville铂富旗舰店,1794288416,3660,2928,30,88,30,2,2,铂富（Breville）,外观漂亮 不锈钢很好 使用方便 烧水时间短 容量大 速度快 还可以吧 不锈钢很好 使用方便 烧水时间短 外观漂亮 容量大 速度快,"澳大利亚铂富（Breville） 煮茶器  养生茶壶 BTM800 1.5L,1794288416, ,3.0kg,9312432015479,煮茶器,保温,1.5L,耐高温玻璃",保温,1.2-1.5升,澳大利亚铂富（Breville） 煮茶器  养生茶壶 BTM800 1.5L
苏泊尔（SUPOR）电水壶 304食品级不锈钢 双层保温调温除氯SWF17S01B,苏泊尔双喜美家专卖店,12609344626,369,299,10,100,10,0,0,苏泊尔（SUPOR）,烧水声音小 使用方便 没有异味 外观漂亮 水壶不错,"苏泊尔（SUPOR）电水壶 304食品级不锈钢 双层保温调温除氯SWF17S01B,12609344626, ,1.73kg,电热水壶,自动断电，防干烧,1.7L,双层不锈钢",自动断电，防干烧,1.6-2.0升,苏泊尔（SUPOR）电水壶 304食品级不锈钢 双层保温调温除氯SWF17S01B
飞利浦（PHILIPS） 电热水壶家用 保温电水壶食品级304不锈钢 HD9332,飞利浦鼎盛专卖店,11243388563,339,239,400,96,400,8,7,飞利浦（PHILIPS）,东西不错 水壶不错 水壶不错 不锈钢很好 使用方便 东西不错 容量大,"飞利浦（PHILIPS） 电热水壶家用 保温电水壶食品级304不锈钢 HD9332,11243388563, ,1.45kg,电热水壶,过热保护，自动断电，防干烧，保温,1.7L,外塑内钢",过热保护，自动断电，防干烧，保温,1.6-2.0升,飞利浦（PHILIPS） 电热水壶家用 保温电水壶食品级304不锈钢 HD9332
日本象印电热水壶CD-WBH40C正品不锈钢电热水瓶微电脑电动给水热水瓶电烧水壶4L TS银棕色,威森厨具海外专营店,1985055013,1398,739,20,100,20,0,0,None,烧水声音小 还可以吧 使用方便 烧水声音小 使用方便,"日本象印电热水壶CD-WBH40C正品不锈钢电热水瓶微电脑电动给水热水瓶电烧水壶4L TS银棕色,1985055013, ,2.5kg,中国大陆,CD-WBH40C,电热水壶,防干烧，防倾倒防溢，电动出水，除氯，保温，预设水温，显示水温,1.8L以上,双层不锈钢",防干烧，防倾倒防溢，电动出水，除氯，保温，预设水温，显示水温,none,日本象印电热水壶CD-WBH40C正品不锈钢电热水瓶微电脑电动给水热水瓶电烧水壶4L TS银棕色
志高（CHIGO）电水壶 全自动上水电热水壶 高硼硅防爆玻璃 自动上水电热水壶套装 T3 翡翠金,志高金杞专卖店,13517593333,399,248,200,92,200,8,10,志高（CHIGO）,使用方便 没有异味 水壶不错 外观漂亮 没有异味 使用方便 水壶不错 使用方便,"志高（CHIGO）电水壶 全自动上水电热水壶 高硼硅防爆玻璃 自动上水电热水壶套装 T3 翡翠金,13517593333, ,3.2kg,中国大陆,T3,电茶炉,过热保护，自动断电，防干烧，保温，自动上水，预设水温，显示水温，智能续水,1.2L,单层不锈钢",过热保护，自动断电，防干烧，保温，自动上水，预设水温，显示水温，智能续水,1.2-1.5升,志高（CHIGO）电水壶 全自动上水电热水壶 高硼硅防爆玻璃 自动上水电热水壶套装 T3 翡翠金
美的（Midea）电热水瓶 5l 304不锈钢 4段温控 PF701-50T,美的瑞博华海专卖店,10669951030,399,229,100,94,100,3,6,美的（Midea）,外观漂亮 没有异味 容量大 使用方便 不锈钢很好 东西不错 还可以吧 烧水时间短 保温功能好 烧水声音小,"美的（Midea）电热水瓶 5l 304不锈钢 4段温控 PF701-50T,10669951030, ,2.5kg,电热水瓶,自动断电，防干烧，保温,1.8L以上,双层不锈钢",自动断电，防干烧，保温,2.0升以上,美的（Midea）电热水瓶 5l 304不锈钢 4段温控 PF701-50T
心好（xinhao）全自动上水电热水壶烧水壶热水壶电水壶电热壶电茶炉茶具套装H2 Q2金色单炉带遥控自动旋转,心好电器旗舰店,11144674122,498,298,2300,100,2300,1,10,心好（xinhao）,一般 东西不错 外观漂亮 没有异味 烧水时间短 使用方便,"心好（xinhao）全自动上水电热水壶烧水壶热水壶电水壶电热壶电茶炉茶具套装H2 Q2金色单炉带遥控自动旋转,11144674122, ,2.3kg,中国大陆,心好H1,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温,1.2L,单层不锈钢",过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温,1.2L,心好（xinhao）全自动上水电热水壶烧水壶热水壶电水壶电热壶电茶炉茶具套装H2 Q2金色单炉带遥控自动旋转
心好（xinhao）全自动上水电热水壶烧水壶热水壶电水壶电热壶电茶炉茶具套装H2 B1玻璃双炉带遥控,心好电器旗舰店,11144674123,498,498,2300,100,2300,1,10,心好（xinhao）,,"心好（xinhao）全自动上水电热水壶烧水壶热水壶电水壶电热壶电茶炉茶具套装H2 B1玻璃双炉带遥控,11144674123, ,2.3kg,中国大陆,心好H1,电茶炉,过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温,1.2L,单层不锈钢",过热保护，自动断电，防干烧，电动出水，保温，自动上水，预设水温，显示水温,1.2L,心好（xinhao）全自动上水电热水壶烧水壶热水壶电水壶电热壶电茶炉茶具套装H2 B1玻璃双炉带遥控
新功 全自动恒温电热水壶自动上水电水壶304不锈钢烧水壶电茶壶煮茶器G6 智能恒温电茶炉,新功SEKO官方旗舰店,10614600686,684,376,80,98,80,1,1,新功（SEKO）,东西不错 外观漂亮 速度快 烧水时间短 使用方便 水壶不错 烧水声音小 没有异味 外观漂亮 尺寸合适,"新功 全自动恒温电热水壶自动上水电水壶304不锈钢烧水壶电茶壶煮茶器G6 智能恒温电茶炉,10614600686, ,5.0kg,中国大陆,G6,电热水壶,过热保护，自动断电，防干烧，防倾倒防溢，自动上水，预设水温，显示水温，智能续水,1L以下,单层不锈钢",过热保护，自动断电，防干烧，防倾倒防溢，自动上水，预设水温，显示水温，智能续水,1.1升以下,新功 全自动恒温电热水壶自动上水电水壶304不锈钢烧水壶电茶壶煮茶器G6 智能恒温电茶炉
